Title	Towards a Model of Face-to-Face Grounding	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-double-space above-line-space
I-Body	highlighting on the paper map, allowing MACK to	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
E-Body	reference it.	page=4 xpos=5 ypos=7 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The system architecture is shown in Figure 3.	page=4 xpos=5 ypos=7 right-column left-indent indented-line longer-tail headchar-capital tailchar-period
I-Body	The UM interprets the input modalities and con-	page=4 xpos=5 ypos=7 right-column full-justified hanged-line headchar-capital tailchar-hiphen
I-Body	verts them to dialogue moves which it then passes	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	on to the Dialogue Manager (DM). The DM con-	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sists of two primary sub-modules, the Response	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	Planner, which determines MACK’s next action(s)	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital
I-Body	and creates a sequence of utterance units, and the	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	Grounding Module (GrM), which updates the Dis-	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	course Model and decides when the Response	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	Planner’s next UU should be passed on to the Gen-	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	eration module (GM). The GM converts the UU	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	into speech, gesture, and projector output, sending	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
Figure	__Figure 3__	page=5 xpos=-1 ypos=-1 left-column left-over right-over box page-top figure-area above-double-space above-line-space
B-Caption	Figure 3: MACK system architecture	page=5 xpos=0 ypos=1 left-column left-indent right-indent font-smallest indented-line shorter-tail line-double-space line-space string-figure headchar-capital above-double-space above-line-space
I-Body	these synchronized modalities to the TTS engine,	page=5 xpos=0 ypos=1 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower tailchar-comma
E-Body	Animation Module (AM), and Projector Module.	page=5 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-period
B-Body	The Discourse Model maintains information	page=5 xpos=0 ypos=2 left-column left-indent indented-line longer-tail headchar-capital
I-Body	about the state and history of the discourse. This	page=5 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower
I-Body	includes a list of grounded beliefs and ungrounded	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	UUs; a history of previous UUs with timing infor-	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	mation; a history of nonverbal information (di-	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	vided into gaze states and head nods) organized by	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	timestamp; and information about the state of the	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	dialogue, such as the current UU under considera-	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	tion, and when it started and ended.	page=5 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.2 Nonverbal Inputs	page=5 xpos=0 ypos=4 left-column right-indent font-larger aligned-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	Eye gaze and head nod inputs are recognized by a	page=5 xpos=0 ypos=4 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	head tracker, which calculates rotations and trans-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lations in three dimensions based on visual and	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	depth information taken from two cameras [20].	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The calculated head pose is translated into “look at	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-capital
I-Body	MACK,” “look at map,” or “look elsewhere.” The	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-capital
I-Body	rotation of the head is translated into head nods,	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	using a modified version of [21]. Head nod and	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	eye gaze events are timestamped and logged within	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	the nonverbal component of the Discourse History.	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The Grounding Module can thus look up the ap-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital tailchar-hiphen
E-Body	propriate nonverbal information to judge a UU.	page=5 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.3 The Dialogue Manager	page=5 xpos=0 ypos=6 left-column right-indent font-larger aligned-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	In a kiosk ECA, the system needs to ensure that the	page=5 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	user understands the information provided by the	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	agent. For this reason, we concentrated on imple-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	menting a grounding mechanism for Assertion,	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	when the agent gives the user directions, and An	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	swer, when the agent answers the user’s questions	page=5 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower above-double-space above-line-space
B-BlockHeader	Generating the Response	page=5 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail line-double-space line-space headchar-capital above-double-space above-line-space
B-Body	The first job of the DM is to plan the response to a	page=5 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	user’s query. When a user asks for directions, the	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	DM receives an event from the UM stating this	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
I-Body	intention. The Response Planner in the DM, rec-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ognizing the user’s direction-request, calculates the	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	directions, broken up into segments. These seg-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom
I-Body	ments are added to the DM’s Agenda, the stack of	page=5 xpos=5 ypos=0 right-column full-justified column-top headchar-lower
E-Body	UUs to be processed.	page=5 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period
B-Body	At this point, the GrM sends the first UU (a di-	page=5 xpos=5 ypos=0 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	rection segment) on the Agenda to the GM to be	page=5 xpos=5 ypos=0 right-column full-justified hanged-line headchar-lower
I-Body	processed. The GM converts the UU into speech	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	and animation commands. For MACK’s own non-	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	verbal grounding acts, the GM determines	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	MACK’s gaze behavior according to the type of	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	UU. For example, when MACK generates a direc-	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	tion segment (an Assertion), 66% of the time he	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	keeps looking at the map. When elaborating a	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
E-Body	previous UU, 47% of the time he gazes at the user.	page=5 xpos=5 ypos=2 right-column right-indent aligned-line headchar-lower tailchar-period
B-Body	When the GM begins to process the UU, it logs	page=5 xpos=5 ypos=2 right-column left-indent indented-line headchar-capital
I-Body	the start time in the Discourse Model, and when it	page=5 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower
I-Body	finishes processing (as it sends the final command	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	to the animation module), it logs the end time. The	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	GrM waits for this speech and animation to end	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	(by polling the Discourse Model until the end time	page=5 xpos=5 ypos=3 right-column full-justified aligned-line
I-Body	is available), at which point it retrieves the timing	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	data for the UU, in the form of timestamps for the	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	UU start and finish. This timing data is used to	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	look up the nonverbal behavior co-occurring with	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	the utterance in order to judge whether or not the	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	UU was grounded.	page=5 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-BlockHeader	Judgment of grounding	page=5 xpos=5 ypos=4 right-column right-indent aligned-line longer-tail line-double-space line-space headchar-capital above-double-space above-line-space
B-Body	When MACK finishes uttering a UU, the Ground-	page=5 xpos=5 ypos=5 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ing Module judges whether or not the UU is	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	grounded, based on the user’s verbal and nonverbal	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
E-Body	behaviors during and after the UU.	page=5 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Using verbal evidence: If the user returns an	page=5 xpos=5 ypos=5 right-column left-indent indented-line longer-tail headchar-capital
I-Body	acknowledgement, such as “OK”, the GrM judges	page=5 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
I-Body	the UU grounded. If the user explicitly reports	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	failure in perceiving MACK’s speech (ex.	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	“what?”), or not-understanding (ex. “I don’t un-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line tailchar-hiphen
I-Body	derstand”), the UU remains ungrounded. Note	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	that, for the moment, verbal evidence is considered	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
E-Body	stronger than nonverbal evidence.	page=5 xpos=5 ypos=7 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Using nonverbal evidence: The GrM looks up	page=5 xpos=5 ypos=7 right-column left-indent indented-line longer-tail headchar-capital
I-Body	the nonverbal behavior occurring during the utter-	page=5 xpos=5 ypos=7 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ance, and compares it to the model shown in Table	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	3. For each type of speech act, this model specifies	page=5 xpos=5 ypos=8 right-column full-justified aligned-line itemization
I-Body	the nonverbal behaviors that signal positive or ex-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	plicit negative evidence. First, the GrM compares	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	the within-UU nonverbal behavior to the model.	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Then, it looks at the first nonverbal behavior oc-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	curring during the pause after the UU. If these two	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	behaviors (“within” and “pause”) match a pattern	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	that signals positive evidence, the UU is grounded.	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	If they match a pattern for negative evidence, the	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-capital
I-Body	UU is not grounded. If no pattern has yet been	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-capital page-bottom
Table	__Table 3__	page=6 xpos=-1 ypos=0 left-column left-over right-over box page-top table-area
B-Caption	Table 3: Grounding Model for MACK	page=6 xpos=0 ypos=1 left-column left-indent right-indent font-smallest indented-line shorter-tail string-table headchar-capital above-double-space above-line-space
I-Body	matched, the GrM waits for a tenth of a second and	page=6 xpos=0 ypos=1 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower
I-Body	checks again. If the required behavior has oc-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	curred during this time, the UU is judged. If not,	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	the GrM continues looping in this manner until the	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	UU is either grounded or ungrounded explicitly, or	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-capital
I-Body	a 1 second threshold has been reached. If the	page=6 xpos=0 ypos=2 left-column full-justified aligned-line itemization headchar-lower
I-Body	threshold is reached without a decision, the GrM	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
E-Body	times out and judges the UU ungrounded.	page=6 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-BlockHeader	Updating the Dialogue State	page=6 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail line-double-space line-space headchar-capital above-double-space above-line-space
B-Body	After judging grounding, the GrM updates the	page=6 xpos=0 ypos=3 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	Discourse Model. The Discourse State maintained	page=6 xpos=0 ypos=4 left-column full-justified hanged-line headchar-capital
I-Body	in the Discourse Model is similar to TRINDI kit	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	[3], except that we store nonverbal information.	page=6 xpos=0 ypos=4 left-column full-justified aligned-line tailchar-period
I-Body	There are three key fields: (1) a list of grounded	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-capital
I-Body	UUs, (2) a list of pending (ungrounded) UUs, and	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-capital
I-Body	(3) the current UU. If the current UU is judged	page=6 xpos=0 ypos=5 left-column full-justified aligned-line itemization
I-Body	grounded, its belief is added to (1). If ungrounded,	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	the UU is stored in (2). If an UU has subsequent	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	contributions such as elaboration, these are stored	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	in a single discourse unit, and grounded together	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
E-Body	when the last UU is grounded.	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-BlockHeader	Determining the Next Action	page=6 xpos=0 ypos=6 left-column right-indent aligned-line line-double-space line-space headchar-capital above-double-space above-line-space
B-Body	After judging the UU’s grounding, the GrM de-	page=6 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	cides what MACK does next. (1) MACK can con-	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tinue giving the directions as normal, by sending	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	on the next segment in the Agenda to the GM. As	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	shown in Table 3, this happens 70% of the time	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	when the UU is grounded, and only 27% of the	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	time when it is not grounded. Note, this happens	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	100% of the time if verbal acknowledgement (e.g.	page=6 xpos=0 ypos=8 left-column full-justified aligned-line tailchar-period
E-Body	“Uh huh”) is received for the UU.	page=6 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail tailchar-period
B-Body	(2) MACK can elaborate on the most recent	page=6 xpos=0 ypos=8 left-column left-indent indented-line longer-tail itemization
I-Body	stage of the directions. Elaborations are generated	page=6 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower
I-Body	73% of the time when an Assertion is judged un-	page=6 xpos=0 ypos=8 left-column full-justified aligned-line tailchar-hiphen
I-Body	grounded, and 78% of the time for an ungrounded	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	Answer. MACK elaborates by describing the most	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
I-Body	recent landmark in more detail. For example, if	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	the directions were “Go down the hall and make a	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	right at the door,” he might elaborate by saying	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	“The big blue door.” In this case, the GrM asks	page=6 xpos=5 ypos=0 right-column full-justified column-top
I-Body	the Response Planner (RP) to provide an elabora-	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion for the current UU; the RP generates this	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	elaboration (looking up the landmark in the data-	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	base) and adds it to the front of the Agenda; and	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Body	the GrM sends this new UU on to the GM.	page=6 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Finally, if the user gives MACK explicit verbal	page=6 xpos=5 ypos=1 right-column left-indent indented-line longer-tail headchar-capital
I-Body	evience of not understanding, MACK will simply	page=6 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower
I-Body	repeat the last thing he said, by sending the UU	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
E-Body	back to the GM.	page=6 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.4 Example	page=6 xpos=5 ypos=2 right-column right-indent font-larger aligned-line line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	Figure 4 shows an example of a user's interaction	page=6 xpos=5 ypos=2 right-column full-justified aligned-line longer-tail line-double-space line-space string-figure headchar-capital
I-Body	with MACK. The user asks MACK for directions,	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and MACK replies using speech and pointing (us-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ing a projector) to the shared map.	page=6 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	When the GrM sends the first segment in the	page=6 xpos=5 ypos=3 right-column left-indent indented-line longer-tail headchar-capital
I-Body	Agenda to the GM,the starting time of the UU is	page=6 xpos=5 ypos=3 right-column full-justified hanged-line headchar-capital
I-Body	noted and it is sent to the AM to be spoken and	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	animated. During this time, the user’s nonverbal	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower above-line-space
Figure	__Figure 4__	page=6 xpos=5 ypos=4 right-column centered left-over right-over box hanged-line longer-tail line-space figure-area
B-Caption	Figure 4: Example of user (U) interacting with	page=6 xpos=5 ypos=6 right-column left-indent right-indent font-smallest indented-line shorter-tail string-figure headchar-capital
I-Caption	MACK (M). User gives negative evidence of	page=6 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line headchar-capital
E-Caption	grounding in [3], so MACK elaborates [4].	page=6 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Body	signals are logged in the Discourse Model. When	page=6 xpos=5 ypos=6 right-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower
I-Body	the UU has finished, the GrM evaluates the log of	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	the UU and of the very beginning of the pause (by	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	waiting a tenth of a second and then checking the	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	nonverbal history). In this case, MACK noted that	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	the user looked at the map during the UU, and con-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tinued to do so just afterwards. This pattern	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	matches the model for Assertion. The UU is	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	judged as grounded, and the grounded belief is	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
E-Body	added to the Discourse Model.	page=6 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	MACK then utters the second segment as be-	page=6 xpos=5 ypos=8 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	fore, but this time the GrM, finds that the user was	page=6 xpos=5 ypos=9 right-column full-justified hanged-line headchar-lower
I-Body	looking up at MACK during most of the UU as	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	well as after it, which signals that the UU is not	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	grounded. Therefore, the RP generates an elabora-	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion (line 4). This utterance is judged to be	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
Figure	__Figure 5__	page=7 xpos=0 ypos=-2 left-column left-indent right-indent box page-top figure-area above-line-space
B-Caption	Figure 5: MACK with user	page=7 xpos=1 ypos=0 left-column left-indent right-indent font-smallest indented-line shorter-tail line-space string-figure headchar-capital above-double-space above-line-space
I-Body	grounded both because the user continues looking	page=7 xpos=0 ypos=0 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower
I-Body	at the map, and because the user nods, and so the	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	final stage of the directions is spoken. This is also	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	grounded, leaving MACK ready for a new inquiry.	page=7 xpos=0 ypos=1 left-column right-indent aligned-line headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	5 Preliminary Evaluation	page=7 xpos=0 ypos=2 left-column right-indent font-larger aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Although we have shown an empirical basis for	page=7 xpos=0 ypos=2 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	our implementation, it is important to ensure both	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	that human users interact with MACK as we ex-	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pect, and that their interaction is more effective	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	than without nonverbal grounding. The issue of	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	effectiveness merits a full-scale study and thus we	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	have chosen to concentrate here on whether	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	MACK elicits the same behaviors from users as	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-capital
E-Body	does interaction with other humans.	page=7 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Two subjects were therefore assigned to one of the	page=7 xpos=0 ypos=4 left-column full-justified aligned-line longer-tail headchar-capital
I-Body	following two conditions, both of which were run	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	as Wizard of Oz (that is, “speech recognition” was	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	carried out by an experimenter):	page=7 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon
B-Listitem	(a) MACK-with-grounding: MACK recognized	page=7 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail itemization
I-Listitem	user’s nonverbal signals for grounding, and dis-	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Listitem	played his nonverbal signals as a speaker.	page=7 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Listitem	(b) MACK-without-grounding: MACK paid no	page=7 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail itemization
I-Listitem	attention to the user’s nonverbal behavior, and did	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Listitem	not display nonverbal signals as a speaker. He gave	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Listitem	the directions in one single turn.	page=7 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Subjects were instructed to ask for directions to	page=7 xpos=0 ypos=7 left-column left-indent indented-line longer-tail headchar-capital
I-Body	two places, and were told that they would have to	page=7 xpos=0 ypos=7 left-column full-justified hanged-line headchar-lower
I-Body	lead the experimenters to those locations to test	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	their comprehension. We analyzed the second di-	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	rection-giving interaction, after subjects became	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	accustomed to the system.	page=7 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Results: In neither condition, did users return ver-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail headchar-capital tailchar-hiphen
I-Body	bal feedback during MACK’s direction giving. As	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	shown in Table 4, in MACK-with-grounding 7	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	nonverbal status transitions were observed during	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	his direction giving, which consisted of 5 Assertion	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	UUs, one of them an elaboration. The transition	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
I-Body	patterns between MACK and the user when	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
