Title	Multilingual and cross-lingual news topic tracking	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
B-SectionHeader	5 Monolingual linking of news over time	page=4 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Establishing automatic links between the major	page=4 xpos=0 ypos=4 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	clusters of news published in one language in the	page=4 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower
I-Body	last 24 hours and the news published in previous	page=4 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	days can help users in their analysis of events. Es-	page=4 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tablishing historical links between related news	page=4 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	stories is the third of the TDT tasks (see the intro-	page=4 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	duction in section 1).	page=4 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	We track topics by calculating the cosine simi-	page=4 xpos=0 ypos=6 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	larity between all major news clusters of one day	page=4 xpos=0 ypos=6 left-column full-justified hanged-line headchar-lower
I-Body	with all major news clusters of the previous days,	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	currently up to a maximum distance of seven days.	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The input for the similarity calculation is the clus-	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ter vector produced by the monolingual clustering	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	process (see section 4.2). The output for each pair-	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	wise similarity calculation is a similarity value be-	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tween 0 and 1. Whether we decide that two clusters	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	are related or not depends on the similarity thresh-	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	old we set. We found that related clusters over time	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	have an extremely high similarity, often around	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	90%, which shows that the vocabulary used in	page=4 xpos=0 ypos=8 left-column full-justified aligned-line
I-Body	news stories over time changes very little. For test-	page=4 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing purposes, we set the threshold very low, at	page=4 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	15%, so that we could determine a useful threshold	page=4 xpos=0 ypos=8 left-column full-justified aligned-line
E-Body	during the evaluation process.	page=4 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	5.1 Evaluation of historical linking	page=4 xpos=0 ypos=9 left-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	We evaluated the historical links for the 136	page=4 xpos=0 ypos=9 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	English clusters of major news produced for the	page=4 xpos=0 ypos=9 left-column full-justified hanged-line headchar-capital
I-Body	two-week period starting on 9 March 2004, look-	page=4 xpos=0 ypos=9 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	ing at the seven-day window preceding the day for	page=4 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	which each major news cluster was identified. The	page=4 xpos=5 ypos=0 right-column full-justified column-top headchar-lower
I-Body	total number of historical links found for this pe-	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	riod is 228, i.e. on average 1.68 historical links per	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	major news cluster. However, for 42 of the 136	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	major news clusters, the system did not find any	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	related news clusters with a similarity of 15% or	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Body	more.	page=4 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	We made a binary distinction between ‘closely	page=4 xpos=5 ypos=1 right-column left-indent indented-line longer-tail headchar-capital
I-Body	related articles’ (+) and ‘unrelated, or not so re-	page=4 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	lated articles’ (–).The evaluation results at varying	page=4 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	cosine similarity thresholds, displayed in Table 1,	page=4 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	show that there is no threshold which includes all	page=4 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	good clusters and excludes all bad ones. Setting the	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	threshold at 40% would mean that 173 (135+24+	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	14) of the 203 good clusters (86%) would be found	page=4 xpos=5 ypos=2 right-column full-justified aligned-line
I-Body	while three bad ones would also be shown to the	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	user. Setting the threshold at the more inclusive	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	level of 20% would mean that 199 of the 203 good	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	clusters (98%) would be found, but the number of	page=4 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	unrelated ones would increase to 17.	page=4 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 1__	page=4 xpos=5 ypos=3 right-column left-indent right-over box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 1: Evaluation, for varying similarity thresh-	page=4 xpos=5 ypos=5 right-column centered left-indent right-indent shorter-tail line-double-space line-space string-table headchar-capital tailchar-hiphen
I-Caption	olds, of the automatically detected links between	page=4 xpos=5 ypos=5 right-column centered left-indent right-indent headchar-lower
I-Caption	major news of the day and the major news pub-	page=4 xpos=5 ypos=5 right-column centered left-indent right-indent headchar-lower tailchar-hiphen
I-Caption	lished in the seven days before. The distinction	page=4 xpos=5 ypos=5 right-column centered left-indent right-indent headchar-lower
E-Caption	was binary: Related (+) or Not (so) related (–).	page=4 xpos=5 ypos=6 right-column centered left-indent right-indent aligned-line headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	6 Cross-lingual linking of news clusters	page=4 xpos=5 ypos=6 right-column right-indent hanged-line shorter-tail line-blank-line line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	News analysts and employees in press rooms	page=4 xpos=5 ypos=6 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	and public relations departments often want to see	page=4 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
I-Body	how the same news is discussed in different coun-	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tries. To allow easy access to related news in other	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	languages, we establish cross-lingual links between	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	the clusters of major news stories. As major news	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	in one country sometimes is only minor news in	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	another, we calculate a second, alternative group of	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	news clusters for each language and each day, con-	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	taining a larger number of smaller clusters. To get	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	this alternative group of clusters, we set the intra-	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cluster similarity to 25% and require that the news	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	of the cluster come from at least two different	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	news sources. These conditions are much weaker	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	than the requirements described in section 4.2. For	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	each major news cluster (50% intra-cluster similar-	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ity) per day and per language, we thus try to find	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	related news in the other languages among any of	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
I-Body	the smaller clusters produced with the 25% intra-	page=5 xpos=0 ypos=0 left-column full-justified page-top headchar-lower tailchar-hiphen
E-Body	cluster similarity requirement.	page=5 xpos=0 ypos=0 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	We use three types of input for the calculation of	page=5 xpos=0 ypos=0 left-column left-indent indented-line longer-tail headchar-capital
I-Body	cross-lingual cluster similarity: (a) the vector of	page=5 xpos=0 ypos=0 left-column full-justified hanged-line headchar-lower
I-Body	keywords, as described in section 3.1, not en-	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	hanced with geographical information, (b) the	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	country score vector, as described in section 3.2,	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and (c) the vector of Eurovoc descriptors, as de-	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	scribed in section 3.3. The impact of the three	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	components is currently set to 20%, 30% and 50%	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	respectively. Using the Eurovoc vector alone	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	would give very high similarity values for, say,	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	news about elections in France and in the United	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	States. By adding the country score, a considerable	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-capital
I-Body	weight in the cross-lingual similarity calculation is	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	given to the countries that are mentioned in each	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	news cluster. The overlap between the keyword	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	vectors of documents in two different languages	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	will, of course, be extremely little, but it increases	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	with the number of named entities that the docu-	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ments have in common. According to Gey (2000),	page=5 xpos=0 ypos=3 left-column full-justified aligned-line year headchar-lower tailchar-comma
I-Body	30% of content-bearing words in journalistic text	page=5 xpos=0 ypos=3 left-column full-justified aligned-line
E-Body	are proper names.	page=5 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The system ignores individual articles, but calcu-	page=5 xpos=0 ypos=4 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	lates the similarity between whole clusters of the	page=5 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower
I-Body	different languages. The country score and the	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	Eurovoc descriptor vector are thus assigned to the	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-capital
I-Body	cluster as a whole, treating all articles of each clus-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ter like one big bag of words.	page=5 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	6.1 Evaluation of cross-lingual cluster links	page=5 xpos=0 ypos=5 left-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	The evaluation for the cross-lingual linking was	page=5 xpos=0 ypos=5 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	carried out on the same corpus as the evaluation of	page=5 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower
I-Body	the historical links, i.e. taking the 136 English ma-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	jor news clusters as a starting point. Cross-lingual	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	cluster links were evaluated for two languages,	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	English to French and English to Italian. The	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
I-Body	evaluation was again binary, i.e. clusters were ei-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ther judged as being ‘closely related’ (+) or ‘unre-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lated, or not so related’ (–). For 31 English clus-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ters, no French cluster was found. Similarly, for 32	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	English clusters, no Italian cluster was found. This	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	means that for almost 25% of the English-speaking	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	major news stories (31/136), there was no equiva-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	lent news cluster in the other languages.	page=5 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	For the remaining English clusters, a total of 131	page=5 xpos=0 ypos=7 left-column left-indent indented-line longer-tail headchar-capital
I-Body	French and 133 Italian clusters were detected by	page=5 xpos=0 ypos=8 left-column full-justified hanged-line headchar-capital
I-Body	the system, i.e. on average more than one for each	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	English cluster. However, when several related	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital
I-Body	news clusters were found, only the one with the	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
E-Body	highest score was considered in the evaluation.	page=5 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Table 2 not only shows that the English-Italian	page=5 xpos=0 ypos=8 left-column left-indent indented-line longer-tail string-table headchar-capital
I-Body	links are less reliable than the English-French ones	page=5 xpos=0 ypos=9 left-column full-justified hanged-line headchar-lower
I-Body	(the Italian document representation is inferior to	page=5 xpos=0 ypos=9 left-column full-justified aligned-line
I-Body	the French one because we spent less effort on op-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	timising the Italian keyword assignment), but also	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	that the quality of cross-lingual links is generally	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	lower than the historical links presented in sec-	page=5 xpos=5 ypos=0 right-column full-justified column-top headchar-lower tailchar-hiphen
I-Body	tion 5.1. If we set the threshold for identifying re-	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lated news across languages to 30%, the system	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	catches 74 of the 75 good French clusters (99%)	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	and 67 of the 69 Italian clusters (97%). However,	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	the system then also proposes 13 bad French and	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	12 bad Italian clusters to the users. Setting the	page=5 xpos=5 ypos=1 right-column full-justified aligned-line numbered-heading1
I-Body	threshold higher would decrease the number of	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	wrong hits. However, we decided to use the	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	threshold of 30% because we consider it important	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	for users to be able to find related news in other	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	languages. Furthermore, unrelated clusters are usu-	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ally very easy to detect just by looking at the title	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
E-Body	of the cluster.	page=5 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 2__	page=5 xpos=5 ypos=2 right-column left-indent box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 2: Evaluation, for varying similarity thresh-	page=5 xpos=5 ypos=4 right-column centered left-indent right-indent line-double-space line-space string-table headchar-capital tailchar-hiphen
I-Caption	olds, of the automatically detected cross-lingual	page=5 xpos=5 ypos=4 right-column centered left-indent right-indent indented-line shorter-tail headchar-lower
I-Caption	links between English major news and French (FR)	page=5 xpos=5 ypos=4 right-column full-justified hanged-line longer-tail headchar-lower
I-Caption	or Italian (IT) news of the same day. The distinc-	page=5 xpos=5 ypos=5 right-column centered left-indent right-indent indented-line shorter-tail headchar-lower tailchar-hiphen
E-Caption	tion was binary: Related (+) or Not (so) related (–).	page=5 xpos=5 ypos=5 right-column full-justified hanged-line longer-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	7 Conclusion and future work	page=5 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	We have shown that our system can rather accu-	page=5 xpos=5 ypos=6 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	rately identify clusters of major news per day in	page=5 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
I-Body	five languages and that it can link these clusters to	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	related news over time (topic tracking). The most	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	interesting and novel feature of the system is, how-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ever, that it can also identify related news across	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	languages, without translating articles or using bi-	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lingual dictionaries. This cross-lingual cluster simi-	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	larity is achieved by a combination of three feature	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	sets, which currently have an impact of 50%, 30%	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	and 20%, respectively: the main feature set is the	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	mapping onto the multilingual classification	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	scheme Eurovoc; the others are the countries re-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ferred to in the articles (direct mention of the coun-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	try, or of a smaller place name of that country) and	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	the cognates (same strings used in the articles	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	across languages, i.e. mainly named entities). The	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	evaluation has shown that the results are good, but	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	that the cross-lingual linking performs less well	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	than the monolingual historical linking of related	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	news clusters. Users felt that the system performs	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	well enough for it to go online soon, for usage by a	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	large user community of several thousand people.	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-period page-bottom
I-Body	Improvements to the system will nevertheless be	page=6 xpos=0 ypos=0 left-column full-justified page-top headchar-capital
E-Body	sought.	page=6 xpos=0 ypos=0 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Future work will include testing different set-	page=6 xpos=0 ypos=0 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	tings concerning the relative impact of the three	page=6 xpos=0 ypos=0 left-column full-justified hanged-line headchar-lower
I-Body	components, as well as detecting and using more	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	named entities such as absolute and relative date	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	expressions, proper names, etc. A further aim is to	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	extend the system to another six languages.	page=6 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The usage of cognate similarity could be im-	page=6 xpos=0 ypos=1 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	proved. Currently it will not work with Greek, for	page=6 xpos=0 ypos=1 left-column full-justified hanged-line headchar-lower
I-Body	instance, except for a few proper names. We would	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	therefore like to experiment with multi-lingual	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	stemming methods to exploit the existence of simi-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lar words across languages such as English ele-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	phant, French éléphant, Spanish and Italian ele-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	fante and German Elefant.	page=6 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Several customer groups requested an advanced	page=6 xpos=0 ypos=2 left-column left-indent indented-line longer-tail headchar-capital
I-Body	news analysis that distinguishes between articles	page=6 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower
I-Body	about concrete events and articles commenting	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	about these events. We will explore this issue, but	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	it is very likely that this distinction will require a	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	syntactic analysis of the news and cannot be made	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
E-Body	with our bag-of-words approach.	page=6 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Finally, we intend to work on breaking news de-	page=6 xpos=0 ypos=4 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	tection, i.e. detecting new events, as opposed to	page=6 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower
I-Body	detecting major news. This work will require	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	working on smaller time windows than the current	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	24-hour window.	page=6 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-SectionHeader	8 Acknowledgements	page=6 xpos=0 ypos=5 left-column right-indent aligned-line longer-tail line-double-space line-space string-acknowledgement numbered-heading1 above-double-space above-line-space
B-Body	We would like to thank the Web Technology group	page=6 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	of the Joint Research Centre for their collaboration	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	and for giving us access to their valuable multilin-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	gual news collection. Our special thanks goes to	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	Clive Best, Erik van der Goot, Ken Blackler and	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
I-Body	Teofilo Garcia. We would also like to thank our	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
I-Body	former colleague Johan Hagman for introducing us	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
E-Body	to the methods and usefulness of cluster analysis.	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	Allan James, Ron Papka & Victor Lavrenko	page=6 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Reference	(1998). On-line New Event Detection and Track-	page=6 xpos=0 ypos=7 left-column left-indent indented-line year tailchar-hiphen
I-Reference	ing. Proceedings of the 21 <sup>st</sup> Annual International	page=6 xpos=0 ypos=7 left-column left-indent font-largest aligned-line headchar-lower
I-Reference	ACM SIGIR Conference on Research and De-	page=6 xpos=0 ypos=7 left-column left-indent aligned-line headchar-capital tailchar-hiphen
I-Reference	velopment in Information Retrieval, pages 37-	page=6 xpos=0 ypos=7 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	45. Melbourne, Australia	page=6 xpos=0 ypos=8 left-column left-indent right-indent aligned-line shorter-tail itemization above-line-space
B-Reference	Best Clive, Erik van der Goot, Monica de Paola,	page=6 xpos=0 ypos=8 left-column full-justified hanged-line longer-tail line-space headchar-capital tailchar-comma
I-Reference	Teofilo Garcia & David Horby (2002). Europe	page=6 xpos=0 ypos=8 left-column left-indent indented-line year headchar-capital
I-Reference	Media Monitor – EMM. JRC Technical Note No.	page=6 xpos=0 ypos=8 left-column left-indent aligned-line headchar-capital tailchar-period
I-Reference	I.02.88. Ispra, Italy.	page=6 xpos=0 ypos=8 left-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period above-line-space
B-Reference	Friburger N. & D. Maurel (2002). Textual Similar-	page=6 xpos=0 ypos=8 left-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	ity Based on Proper Names. Proceedings of the	page=6 xpos=0 ypos=9 left-column left-indent indented-line headchar-lower
I-Reference	workshop Mathematical/Formal Methods in In-	page=6 xpos=0 ypos=9 left-column left-indent aligned-line headchar-lower tailchar-hiphen
