Title	Evaluating a Trainable Sentence Planner for a Spoken Dialogue System	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
B-Body	All 60 subjects completed the experiment in a half	page=5 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	hour or less. The experiment resulted in a total	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	of 1200 judgements for each of the systems be-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing compared, since each subject judged 20 ut-	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	terances by each system. We first discuss overall	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	differences among the different systems and then	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	make comparisons among the four different types	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	of systems: (1) TEMPLATE , (2) SP O T, (3) two	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	rule-based systems, and (4) two baseline systems.	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	All statistically significant results discussed here	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
E-Body	had p values of less than .01.	page=5 xpos=0 ypos=9 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	We first examined whether differences in hu-	page=5 xpos=0 ypos=9 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	man ratings (score) were predictable from the	page=5 xpos=0 ypos=9 left-column full-justified hanged-line headchar-lower column-bottom
Figure	__Figure 7__	page=5 xpos=5 ypos=-1 right-column centered left-indent right-indent box column-top figure-area above-double-space above-line-space
B-Caption	Figure 7: Summary of Overall Results for all Sys-	page=5 xpos=5 ypos=1 right-column full-justified hanged-line longer-tail line-double-space line-space string-figure headchar-capital tailchar-hiphen
E-Caption	tems Evaluated	page=5 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-lower above-blank-line above-double-space above-line-space
I-Body	type of system that produced the utterance be-	page=5 xpos=5 ypos=2 right-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-lower tailchar-hiphen
I-Body	ing rated. A one-way ANOVA with system as the	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	independent variable and score as the dependent	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	variable showed that there were significant differ-	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ences in score as a function of system. The overall	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
E-Body	differences are summarized in Figure 7.	page=5 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	As Figure 7 indicates, some system outputs re-	page=5 xpos=5 ypos=3 right-column left-indent indented-line longer-tail line-space headchar-capital tailchar-hiphen
I-Body	ceived more consistent scores than others, e.g.	page=5 xpos=5 ypos=3 right-column full-justified hanged-line headchar-lower tailchar-period
I-Body	the standard deviation for TEMPLATE was much	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	smaller than R ANDOM . The ranking of the sys-	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tems by average score is TEMPLATE , SP O T, ICF,	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	RBS, N O A GG , and R ANDOM . Posthoc compar-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	isons of the scores of individual pairs of systems	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	using the adjusted Bonferroni statistic revealed	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	several different groupings. <sup>2</sup>	page=5 xpos=5 ypos=4 right-column right-indent font-largest aligned-line shorter-tail headchar-lower above-line-space
B-Body	The highest ranking systems were TEMPLATE	page=5 xpos=5 ypos=5 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	and SP O T, whose ratings were not statistically	page=5 xpos=5 ypos=5 right-column full-justified hanged-line headchar-lower
I-Body	significantly different from one another. This	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	shows that it is possible to match the quality of a	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	hand-crafted system with a trainable one, which	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	should be more portable, more general and re-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	quire less overall engineering effort.	page=5 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	The next group of systems were the two rule-	page=5 xpos=5 ypos=6 right-column left-indent indented-line longer-tail line-space headchar-capital tailchar-hiphen
I-Body	based systems, ICF and RBS, which were not	page=5 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
I-Body	statistically different from one another. However	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	SP O T was statistically better than both of these	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-capital
I-Body	systems (p .01). Figure 8 shows that SP O T	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	got more high rankings than either of the rule-	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	based systems. In a sense this may not be that	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	surprising, because as Hovy and Wanner (1996)	page=5 xpos=5 ypos=7 right-column full-justified aligned-line year headchar-lower
I-Body	point out, it is difficult to construct a rule-based	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	sentence planner that handles all the rule interac-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tions in a reasonable way. Features that SPoT’s	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	SPR uses allow SP O T to be sensitive to particular	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital
I-Body	discourse configurations or lexical collocations.	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	In order to encode these in a rule-based sentence	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-capital above-double-space above-line-space
B-Footnote	<sup>2</sup> The adjusted Bonferroni statistic guards against acci-	page=5 xpos=5 ypos=9 right-column left-indent indented-line line-double-space line-space headchar-super tailchar-hiphen
I-Footnote	dentally finding differences between systems when making	page=5 xpos=5 ypos=9 right-column full-justified font-smallest hanged-line headchar-lower
I-Footnote	multiple comparisons among systems.	page=5 xpos=5 ypos=9 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period page-bottom
I-Body	planner, one would first have to discover these	page=6 xpos=0 ypos=0 left-column full-justified page-top headchar-lower
I-Body	constraints and then determine a way of enforc-	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing them. However the SPR simply learns that	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	a particular configuration is less preferred, result-	page=6 xpos=0 ypos=0 left-column full-justified aligned-line itemization headchar-lower tailchar-hiphen
I-Body	ing in a small decrement in ranking for the cor-	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	responding sp-tree. This flexibility of increment-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing or decrementing a particular sp-tree by a small	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	amount may in the end allow it to be more sensi-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	tive to small distinctions than a rule-based system.	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-period
B-Body	Along with the TEMPLATE and RULE - BASED	page=6 xpos=0 ypos=1 left-column left-indent indented-line headchar-capital
I-Body	systems, SP O T also scored better than the base-	page=6 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	line systems N O A GG and R ANDOM . This is also	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	somewhat to be expected, since the baseline sys-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tems were intended to be the simplest systems	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	constructable. However it would have been a pos-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sible outcome for SP O T to not be different than	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	either system, e.g. if the sp-trees produced by	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	R ANDOM were all equally good, or if the ag-	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	gregation rules that SP O T learned produced out-	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	put less readable than N O A GG . Figure 8 shows	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	that the distributions of scores for SP O T vs. the	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	baseline systems are very different, with SP O T	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	skewed towards higher scores.	page=6 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Interestingly N O A GG also scored better than	page=6 xpos=0 ypos=4 left-column left-indent indented-line longer-tail headchar-capital
I-Body	R ANDOM (p .01), and the standard deviation	page=6 xpos=0 ypos=4 left-column full-justified hanged-line headchar-capital
I-Body	of its scores was smaller (see Figure 7). Remem-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ber that R ANDOM ’s sp-trees often resulted in ar-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	bitrarily ordering the speech acts in the output.	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	While N O A GG produced redundant utterances, it	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-capital
I-Body	placed the initiative taking speech act at the end of	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	the utterance in its most natural position, possibly	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	resulting in a preference for N O A GG over R AN -	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	DOM . Another reason to prefer N O A GG could be	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
E-Body	its predictability.	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	5 Discussion and Future Work	page=6 xpos=0 ypos=7 left-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Other work has also explored automatically train-	page=6 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ing modules of a generator (Langkilde and	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	Knight, 1998; Mellish et al., 1998; Walker, 2000).	page=6 xpos=0 ypos=7 left-column full-justified aligned-line year headchar-capital tailchar-period
I-Body	However, to our knowledge, this is the first re-	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ported experimental comparison of a trainable	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	technique that shows that the quality of system	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	utterances produced with trainable components	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	can compete with hand-crafted or rule-based tech-	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	niques. The results validate our methodology;	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-semicolon
I-Body	SP O T outperforms two representative rule-based	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
I-Body	sentence planners, and performs as well as the	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	hand-crafted TEMPLATE system, but is more eas-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ily and quickly tuned to a new domain: the train-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom
I-Body	ing materials for the SP O T sentence planner can	page=6 xpos=5 ypos=0 right-column full-justified column-top headchar-lower
I-Body	be collected from subjective judgements from a	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	small number of judges with little or no linguistic	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Body	knowledge.	page=6 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	Previous work on evaluation of natural lan-	page=6 xpos=5 ypos=0 right-column left-indent indented-line longer-tail line-space headchar-capital tailchar-hiphen
I-Body	guage generation has utilized three different ap-	page=6 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	proaches to evaluation (Mellish and Dale, 1998).	page=6 xpos=5 ypos=1 right-column full-justified aligned-line year headchar-lower tailchar-period
I-Body	The first approach is a subjective evaluation	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	methodology such as we use here, where human	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	subjects rate NLG outputs produced by different	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	sources (Lester and Porter, 1997). Other work has	page=6 xpos=5 ypos=2 right-column full-justified aligned-line year headchar-lower
I-Body	evaluated template-based spoken dialog genera-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion with a task-based approach, i.e. the genera-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tor is evaluated with a metric such as task com-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pletion or user satisfaction after dialog comple-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion (Walker, 2000). This approach can work	page=6 xpos=5 ypos=3 right-column full-justified aligned-line year headchar-lower
I-Body	well when the task only involves one or two ex-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	changes, when the choices have large effects over	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	the whole dialog, or the choices vary the con-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tent of the utterance. Because sentence plan-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ning choices realize the same content and only	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	affect the current utterance, we believed it impor-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tant to get local feedback. A final approach fo-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cuses on subproblems of natural language gener-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ation such as the generation of referring expres-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sions. For this type of problem it is possible to	page=6 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	evaluate the generator by the degree to which it	page=6 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	matches human performance (Yeh and Mellish,	page=6 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	1997). When evaluating sentence planning, this	page=6 xpos=5 ypos=5 right-column full-justified aligned-line year
I-Body	approach doesn’t make sense because many dif-	page=6 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ferent realizations may be equally good.	page=6 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	However, this experiment did not show that	page=6 xpos=5 ypos=6 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	trainable sentence planners produce, in general,	page=6 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	better-quality output than template-based or rule-	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	based sentence planners. That would be im-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	possible: given the nature of template and rule-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	based systems, any quality standard for the output	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	can be met given sufficient person-hours, elapsed	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	time, and software engineering acumen. Our prin-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cipal goal, rather, is to show that the quality of the	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	TEMPLATE output, for a currently operational dia-	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	log system whose template-based output compo-	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nent was developed, expanded, and refined over	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	about 18 months, can be achieved using a train-	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	able system, for which the necessary training data	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	was collected in three person-days. Furthermore,	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	we wished to show that a representative rule-	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	based system based on current literature, without	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	massive domain-tuning, cannot achieve the same	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
Figure	__Figure 8__	page=7 xpos=0 ypos=-7 single-column left-indent right-indent box page-top figure-area above-double-space above-line-space
B-Caption	Figure 8: Chart comparing distribution of human ratings for SP O T, RBS, ICF, N O A GG and R ANDOM .	page=7 xpos=0 ypos=0 single-column full-justified hanged-line longer-tail line-double-space line-space string-figure headchar-capital tailchar-period column-bottom above-blank-line above-double-space above-line-space
I-Body	level of quality. In future work, we hope to extend	page=7 xpos=0 ypos=0 left-column centered right-indent column-top line-blank-line line-double-space line-space headchar-lower
E-Body	SPoT and integrate it into AMELIA.	page=7 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-SectionHeader	6 Acknowledments	page=7 xpos=0 ypos=1 left-column right-indent font-larger aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	This work was partially funded by DARPA under	page=7 xpos=0 ypos=2 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
E-Body	contract MDA972-99-3-0003.	page=7 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=7 xpos=0 ypos=3 left-column right-indent font-larger aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	Y. Freund, R. Iyer, R. E. Schapire, and Y.Singer. 1998.	page=7 xpos=0 ypos=3 left-column full-justified font-smallest aligned-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	An efficient boosting algorithm for combining pref-	page=7 xpos=0 ypos=4 left-column left-indent font-smallest indented-line headchar-capital tailchar-hiphen
I-Reference	erences. In Machine Learning: Proc. of the Fif-	page=7 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	teenth International Conference.	page=7 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	E.H. Hovy and L. Wanner. 1996. Managing sentence	page=7 xpos=0 ypos=5 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	planning requirements. In Proc. of the ECAI’96	page=7 xpos=0 ypos=5 left-column left-indent font-smallest indented-line headchar-lower
I-Reference	Workshop Gaps and Bridges: New Directions in	page=7 xpos=0 ypos=5 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Planning and Natural Language Generation.	page=7 xpos=0 ypos=5 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	I. Langkilde and K. Knight. 1998. Generation that ex-	page=7 xpos=0 ypos=6 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	ploits corpus-based statistical knowledge. In Proc.	page=7 xpos=0 ypos=6 left-column left-indent font-smallest indented-line headchar-lower tailchar-period
I-Reference	of COLING-ACL.	page=7 xpos=0 ypos=7 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	Benoit Lavoie and Owen Rambow. 1997. A fast and	page=7 xpos=0 ypos=7 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	portable realizer for text generation systems. In	page=7 xpos=0 ypos=7 left-column left-indent font-smallest indented-line headchar-lower
I-Reference	Proc. of the Third Conference on Applied Natural	page=7 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Language Processing, ANLP97, pages 265–268.	page=7 xpos=0 ypos=8 left-column centered left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	J. Lester and B. Porter. 1997. Developing and em-	page=7 xpos=0 ypos=8 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	pirically evaluating robust explanation generators:	page=7 xpos=0 ypos=9 left-column left-indent font-smallest indented-line headchar-lower tailchar-colon
I-Reference	The knight experiments. Computational Linguis-	page=7 xpos=0 ypos=9 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	tics, 23-1:65–103.	page=7 xpos=0 ypos=9 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period column-bottom
B-Reference	C. Mellish and R. Dale. 1998. Evaluation in the	page=7 xpos=5 ypos=0 right-column full-justified font-smallest column-top year headchar-capital
I-Reference	context of natural language generation. Computer	page=7 xpos=5 ypos=1 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	Speech and Language, 12(3).	page=7 xpos=5 ypos=1 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	C. Mellish, A. Knott, J. Oberlander, and M.	page=7 xpos=5 ypos=1 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-period
I-Reference	O’Donnell. 1998. Experiments using stochas-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest indented-line year headchar-capital tailchar-hiphen
I-Reference	tic search for text planning. In Proc. of Interna-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	tional Conference on Natural Language Genera-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	tion, pages 97–108.	page=7 xpos=5 ypos=3 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	I. A. Melčuk. 1988. Dependency Syntax: Theory and	page=7 xpos=5 ypos=3 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Practice. SUNY, Albany, New York.	page=7 xpos=5 ypos=3 right-column left-indent right-indent font-smallest indented-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	O. Rambow and T. Korelsky. 1992. Applied text	page=7 xpos=5 ypos=4 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	generation. In Proc. of the Third Conference on	page=7 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	Applied Natural Language Processing, ANLP92,	page=7 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital tailchar-comma
I-Reference	pages 40–47.	page=7 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	M. Walker, O. Rambow, and M. Rogati. 2001. Spot:	page=7 xpos=5 ypos=5 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-colon
I-Reference	A trainable sentence planner. In Proc. of the North	page=7 xpos=5 ypos=6 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	American Meeting of the Association for Computa-	page=7 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	tional Linguistics.	page=7 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	M. A. Walker. 2000. An application of reinforcement	page=7 xpos=5 ypos=7 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	learning to dialogue strategy selection in a spoken	page=7 xpos=5 ypos=7 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	dialogue system for email. Journal of Artificial In-	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	telligence Research, 12:387–416.	page=7 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	C.L. Yeh and C. Mellish. 1997. An empirical study	page=7 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	on the generation of anaphora in chinese. Compu-	page=7 xpos=5 ypos=8 right-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	tational Linguistics, 23-1:169–190.	page=7 xpos=5 ypos=9 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period
