Title	A Shared Task Involving Multi-label Classification of Clinical Free Text	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
I-Body	Hersh et al., 2004; Hersh et al., 2005), this task re-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line year headchar-capital tailchar-hiphen
I-Body	quired categorization with respect to a set of labels	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	more than an order of magnitude larger than previ-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ous evaluations. This increase in the size of the set	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	of labels is an important step forward for the field–	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	systems that perform well on smaller sets of cate-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	gories do not necessarily perform well with larger	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	sets of categories (Jackson and Moulinier, 2002), so	page=5 xpos=0 ypos=5 left-column full-justified aligned-line year headchar-lower
I-Body	the data set will allow for more thorough text cat-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	egorization system evaluations than have been pos-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sible in the past. Another important contribution of	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	the work reported here may be the distribution of	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	the data—the first fully distributable, freely usable	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	data set of clinical text. The high number of partici-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pants and final submissions was a pleasant surprise;	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-semicolon
I-Body	we attribute this, among other things, to the fact that	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	this was an applied challenge, that real data were	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	supplied, and that participants were free to use these	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	data in other venues.	page=5 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	Participants utilized a diverse range of approaches.	page=5 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail line-space headchar-capital tailchar-period
I-Body	These system descriptions are based on brief com-	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ments entered into the submission box, and are ob-	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	viously subject to revision. The three highest scor-	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ers all mentioned “negation,” all seemed to be us-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing the structure of UMLS in a serious way. The	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower above-blank-line above-double-space above-line-space
Page	102	page=5 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
I-Body	better systems frequently mentioned “hypernyms”	page=5 xpos=5 ypos=3 right-column full-justified column-top headchar-lower
I-Body	or “synonyms,” and were apparently doing signifi-	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cant amounts of symbolic processing. Two of the	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	top three had machine-learning components, while	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	one of the top three used purely symbolic methods.	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The most common approach seems to be thought-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ful and medically-informed feature engineering fol-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lowed by some variety of machine learning. The	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	top-performing system used C4.5, suggesting that	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	use of the latest algorithms is not a pre-requisite for	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	success. SVMs and related large-margin approaches	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	to machine learning were strongly represented, but	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	did not seem to be reliably predictive of high rank-	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ing.	page=5 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	6.1 Observations on running the task and the	page=5 xpos=5 ypos=6 right-column right-indent aligned-line longer-tail line-blank-line line-double-space line-space numbered-heading2
I-SubsectionHeader	evaluation	page=5 xpos=5 ypos=6 right-column left-indent right-indent indented-line shorter-tail headchar-lower above-double-space above-line-space
B-Body	The most frequently viewed question of the FAQ	page=5 xpos=5 ypos=6 right-column full-justified hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	was related to a script to calculate the evaluation	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	score. This was supplied both as a downloadable	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	script and as an interactive web-page with a form for	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	submission. In retrospect, we realize that we had not	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	fully thought through what would happen as people	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	began to use this script. If we run a similar contest	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	in the future, we will be better prepared for the con-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	fusion that this can cause.	page=5 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	A novel aspect of this task was that although we only	page=5 xpos=5 ypos=8 right-column full-justified aligned-line longer-tail line-space headchar-capital
I-Body	scored a single run on the test data, we allowed par-	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ticipants to submit their “final” run up to 10 times,	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and to see their score each time. Note that although	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
I-Body	participants could see how their score varied on suc-	page=6 xpos=0 ypos=0 left-column full-justified page-top headchar-lower tailchar-hiphen
I-Body	cessive submissions, they did not have access to the	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	actual test data or to the correct answers, and so there	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	were no opportunities for special-purpose hacks to	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	handle special cases in the test data. The average	page=6 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	participant tried 5.27 (SD 3.17) submissions against	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	the test data. About halfway through the submis-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sion period we began to realize that in a competi-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tive situation, there are risks in providing the type	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	of feedback given on the submission form. In fu-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ture challenges, we will be judicious in selecting the	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	number of attempts allowed and the provision of any	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	type of feedback. As far as we can tell our general	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	assumption that the scientific integrity of the partic-	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ipants was greater than the need to game the system	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower column-bottom
B-SectionHeader	7 Acknowledgements	page=6 xpos=5 ypos=0 right-column right-indent font-larger column-top string-acknowledgement numbered-heading1 above-double-space above-line-space
B-Body	The authors thank Aaron Cohen of the Oregon	page=6 xpos=5 ypos=0 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	Health and Science University for observations on	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-capital
I-Body	the inter-rater agreement between the three sources	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	and its relationship to the majority assignments, and	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	also for his input on testing for statistically signif-	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	icant differences between systems. We also thank	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	PERSON of ORGANIZATION for helpful com-	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ments on the manuscript. Most importantly we	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	thank all the participants for their on-going commit-	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ment, professional feedback and scientific integrity.	page=6 xpos=5 ypos=2 right-column right-indent aligned-line headchar-lower tailchar-period above-blank-line above-double-space above-line-space
ReferenceHeader	References	page=6 xpos=5 ypos=2 right-column right-indent font-larger aligned-line shorter-tail line-blank-line line-double-space line-space string-reference headchar-capital column-bottom above-double-space above-line-space
I-Body	is true. It is good policy for those administering the [Boutell <sub>Brown</sub> et al., C. 2003] 2003. Boutell Multi-label M., Shen Semantic X., Scene Luo J. Clas- and	page=6 xpos=0 ypos=2 single-column full-justified font-largest column-top line-double-space line-space year headchar-lower column-bottom
I-Body	contest, however, to keep temptations to a minimum.	page=6 xpos=0 ypos=3 left-column full-justified column-top headchar-lower tailchar-period
I-Body	Our current preference would be to provide only the	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital
I-Body	web-page interface with no more than five attempts,	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and to tell participants only whether their submis-	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sion had been accepted, and if so, how many items	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	and how many codes were recognized.	page=6 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Body	We provided an XML schema as a precise and pub-	page=6 xpos=0 ypos=4 left-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Body	licly visible description of the submission format.	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Although we should not have been, we were sur-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	prised when changes to the schema were required	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	in order to accommodate small but unexpected vari-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ations in participant submissions. An even simpler	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	submission format would have been good. The ad-	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	vantage of the approach that we took was that XML	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	validation gave us a degree of sanity-checking at lit-	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tle cost. The disadvantage was that some of the nec-	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom
I-Reference	sification, Technical Report 813. Department of Com-	page=6 xpos=5 ypos=3 right-column left-indent font-smallest column-top headchar-lower tailchar-hiphen
I-Reference	puter Science, University of Rochester September.	page=6 xpos=5 ypos=3 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	[Cho et al., 2002] Cho P. S., Taira R. K., and Kangarloo	page=6 xpos=5 ypos=3 right-column left-over font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	H. 2002 Text boundary detection of medical reports.	page=6 xpos=5 ypos=3 right-column left-indent font-smallest indented-line year headchar-capital tailchar-period
I-Reference	Proceedings of the Annual Symposium of the American	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Medical Informatics Association, 998.	page=6 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Friedman et al., 2002] Friedman C., Kra P., and Rzhetsky	page=6 xpos=5 ypos=4 right-column left-over font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	A. 2002. Two biomedical sublanguages: a descrip-	page=6 xpos=5 ypos=4 right-column left-indent font-smallest indented-line year headchar-capital tailchar-hiphen
I-Reference	tion based on the theories of Zellig Harris. Journal of	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Biomedical Informatics, 35:222–235.	page=6 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Gower and Legendre, 1986] Gower J. C. and Legendre P.	page=6 xpos=5 ypos=5 right-column left-over font-smallest hanged-line longer-tail line-double-space line-space year tailchar-period
I-Reference	1986. Metric and euclidean properties of dissimilarity	page=6 xpos=5 ypos=5 right-column left-indent font-smallest indented-line year
I-Reference	coefficient. Journal of Classification, 3:5–48.	page=6 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	[Hersh et al., 2004] Hersh W., Bhupatiraju R. T., Ross L.,	page=6 xpos=5 ypos=5 right-column left-over font-smallest hanged-line longer-tail line-double-space line-space year tailchar-comma
I-Reference	Roberts P., Cohen A. M., and Kraemer D. F. 2004.	page=6 xpos=5 ypos=6 right-column left-indent font-smallest indented-line year headchar-capital tailchar-period
I-Reference	TREC 2004 Genomics track overview. Proceedings of	page=6 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line year headchar-capital
I-Reference	the 13th Annual Text Retrieval Conference. National	page=6 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Institute of Standards and Technology.	page=6 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period column-bottom above-line-space
I-Body	essary sanity-checking went beyond what we could [Hersh et al., 2006] Hersh W., Cohen A. M., Roberts P.,	page=6 xpos=0 ypos=6 single-column full-justified font-largest column-top line-space year headchar-lower tailchar-comma column-bottom
E-Body	see how to do in a schema.	page=6 xpos=0 ypos=6 left-column right-indent column-top headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Body	The fact that numerous participants generated sys-	page=6 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen column-bottom
I-Reference	and Rekapalli H. K. 2006. TREC 2006 Genomics	page=6 xpos=5 ypos=7 right-column left-indent font-smallest column-top year headchar-lower
I-Reference	track overview. Proceedings of the 15th Annual Text	page=6 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Retrieval Conference National Institute of Standards	page=6 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	and Technology.	page=6 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period column-bottom above-double-space above-line-space
I-Body	tems with high performance indicates that the task [Hersh et al., 2005] Hersh W., Cohen A. M., Yang J.,	page=6 xpos=0 ypos=7 single-column full-justified column-top line-double-space line-space year headchar-lower tailchar-comma column-bottom
I-Body	was reasonable, and that sufficient information	page=6 xpos=0 ypos=7 left-column full-justified column-top headchar-lower
I-Body	about the coding task was either provided by us or	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	inferred by the participants to allow them to do their	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	work. Since this is a first attempt, it is not yet clear	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower column-bottom
I-Reference	Bhupatiraju R. T., Roberts P., and Hearst M. 2005.	page=6 xpos=5 ypos=7 right-column left-indent font-smallest column-top year headchar-capital tailchar-period
I-Reference	TREC 2005 Genomics track overview. Proceedings of	page=6 xpos=5 ypos=8 right-column left-indent font-smallest aligned-line year headchar-capital
I-Reference	the 14th Annual Text Retrieval Conference. National	page=6 xpos=5 ypos=8 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Institute of Standards and Technology.	page=6 xpos=5 ypos=8 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period column-bottom above-double-space above-line-space
I-Body	what the upper limits on performance are for this [Hirschman and Blaschke, 2006] Hirschman L. and	page=6 xpos=0 ypos=8 single-column full-justified font-largest column-top line-double-space line-space year headchar-lower column-bottom
I-Reference	Blaschke C. 2006. Evaluation of text mining in	page=6 xpos=5 ypos=8 right-column left-indent font-smallest column-top year headchar-capital column-bottom
I-Body	task, but preliminary indications are that automated	page=6 xpos=0 ypos=8 single-column right-indent column-top headchar-lower column-bottom
I-Body	systems are or will soon be viable as a component of	page=6 xpos=0 ypos=9 left-column full-justified column-top headchar-lower
E-Body	deployed systems for this kind of application.	page=6 xpos=0 ypos=9 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
Page	103	page=6 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
I-Reference	biology. Text mining for biology and biomedicine,	page=6 xpos=5 ypos=9 right-column left-indent font-smallest column-top headchar-lower tailchar-comma
I-Reference	Chapter 9. Ananiadou S. and McNaught J., editors.	page=6 xpos=5 ypos=9 right-column left-indent font-smallest aligned-line headchar-capital tailchar-period
I-Reference	Artech House.	page=6 xpos=5 ypos=9 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period page-bottom
B-Reference	[Hirschman and Sager, 1982] Hirschman L. and Sager S. [Uzuner et al., 2006] Uzuner O., Szolovits P., and Kohane	page=7 xpos=0 ypos=0 single-column full-justified font-smallest page-top year column-bottom
I-Reference	1982. Automatic information formatting of a medi-	page=7 xpos=0 ypos=0 left-column left-indent font-smallest column-top year tailchar-hiphen
I-Reference	cal sublanguage. Sublanguage: studies of language in	page=7 xpos=0 ypos=0 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	restricted semantic domains, Chapter 2. Kittredge R.	page=7 xpos=0 ypos=0 left-column left-indent font-smallest aligned-line headchar-lower tailchar-period
I-Reference	and Lehrberger J., editors. Walter de Gruyter.	page=7 xpos=0 ypos=0 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period column-bottom
I-Reference	I. 2006. i2b2 workshop on natural language process-	page=7 xpos=5 ypos=0 right-column full-justified font-smallest column-top year headchar-capital tailchar-hiphen
I-Reference	ing challenges for clinical records. Proceedings of the	page=7 xpos=5 ypos=0 right-column full-justified font-smallest aligned-line headchar-lower
I-Reference	Fall Symposium of the American Medical Informatics	page=7 xpos=5 ypos=0 right-column full-justified font-smallest aligned-line headchar-capital
I-Reference	Association.	page=7 xpos=5 ypos=0 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period column-bottom above-double-space above-line-space
B-Reference	[Hurtado et al., 2001] Hurtado M. P, Swift E. K., and Cor- [Walters, 2004] Walters S. J. 2004. Sample size and	page=7 xpos=0 ypos=0 single-column full-justified font-largest column-top line-double-space line-space year column-bottom
I-Reference	rigan J. M. 2001. Crossing the Quality Chasm: A	page=7 xpos=0 ypos=1 left-column left-indent font-smallest column-top year headchar-lower
I-Reference	New Health System for the 21st Century. Institute of	page=7 xpos=0 ypos=1 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Medicine, National Academy of Sciences.	page=7 xpos=0 ypos=1 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Jackson and Moulinier, 2002] Jackson P. and Moulinier	page=7 xpos=0 ypos=1 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	I. 2002. Natural language processing for online appli-	page=7 xpos=0 ypos=1 left-column left-indent font-smallest indented-line year headchar-capital tailchar-hiphen
I-Reference	cations: text retrieval, extraction, and categorization.	page=7 xpos=0 ypos=2 left-column left-indent font-smallest aligned-line headchar-lower tailchar-period
I-Reference	John Benjamins Publishing Co.	page=7 xpos=0 ypos=2 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Lang, 2007] Lang, D. 2007. CONSULTANT REPORT	page=7 xpos=0 ypos=2 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	- Natural Language Processing in the Health Care In-	page=7 xpos=0 ypos=2 left-column left-indent font-smallest indented-line tailchar-hiphen
I-Reference	dustry. Cincinnati Children’s Hospital Medical Cen-	page=7 xpos=0 ypos=2 left-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	ter, Winter 2007.	page=7 xpos=0 ypos=3 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	[Moisio, 2000] Moisio M. 2000. A Guide to Health Care	page=7 xpos=0 ypos=3 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	Insurance Billing. Thomson Delmar Learning, Clifton	page=7 xpos=0 ypos=3 left-column left-indent font-smallest indented-line headchar-capital
I-Reference	Park.	page=7 xpos=0 ypos=3 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Pestian et al., 2005] Pestian J. P., Itert L., Andersen C. L.,	page=7 xpos=0 ypos=4 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year tailchar-comma
I-Reference	and Duch W. 2005. Preparing Clinical Text for Use in	page=7 xpos=0 ypos=4 left-column left-indent font-smallest indented-line year headchar-lower
I-Reference	Biomedical Research. Journal of Database Manage-	page=7 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	ment, 17(2):1-12.	page=7 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	[Pestian et al., 2004] Pestian J. P., Itert L., and Duch W.	page=7 xpos=0 ypos=4 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year tailchar-period
I-Reference	2004. Development of a Pediatric Text-Corpus for	page=7 xpos=0 ypos=5 left-column left-indent font-smallest indented-line year
I-Reference	Part-of-Speech Tagging. Intelligent Information Pro-	page=7 xpos=0 ypos=5 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	cessing and Web Mining, Advances in Soft Computing,	page=7 xpos=0 ypos=5 left-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	219–226 New York, Springer Verlag.	page=7 xpos=0 ypos=5 left-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Reference	[Sammuelsson and Wiren, 2000] Sammuelsson C. and	page=7 xpos=0 ypos=5 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	Wiren M. 2000. Parsing Techniques. Handbook of	page=7 xpos=0 ypos=6 left-column left-indent font-smallest indented-line year headchar-capital
I-Reference	Natural Language Processing, 59–93. Dale R., Moisl	page=7 xpos=0 ypos=6 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	H., Somers H., editors. New York, Marcel Deker.	page=7 xpos=0 ypos=6 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	[Sibanda and Uzuner, 2006] Sibanda T. and Uzuner O.	page=7 xpos=0 ypos=6 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year tailchar-period
I-Reference	2006. Role of local context in automatic deidentifica-	page=7 xpos=0 ypos=6 left-column left-indent font-smallest indented-line year tailchar-hiphen
I-Reference	tion of ungrammatical, fragmented text. Proceedings	page=7 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	of the Human Language Technology conference of the	page=7 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	North American chapter of the Association for Com-	page=7 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	putational Linguistics, 65–73.	page=7 xpos=0 ypos=7 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	[Stetson et al., 2002] Stetson P. D., Johnson S. B., Scotch	page=7 xpos=0 ypos=7 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year
I-Reference	M., and Hripcsak G. 2002. The sublanguage of cross-	page=7 xpos=0 ypos=8 left-column left-indent font-smallest indented-line year headchar-capital tailchar-hiphen
I-Reference	coverage. Proceedings of the Annual Symposium of	page=7 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	the American Medical Informatics Association, 742–	page=7 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	746.	page=7 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Reference	[U.S. Health, 2002] U.S. Heath & Human Services.	page=7 xpos=0 ypos=8 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year tailchar-period
I-Reference	2002. 45 CFR Parts 160 and 164 Standards for Privacy	page=7 xpos=0 ypos=9 left-column left-indent font-smallest indented-line year
I-Reference	of Individually Identifiable Health Information Final	page=7 xpos=0 ypos=9 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Rule Federal Register, 67(157):53181–53273.	page=7 xpos=0 ypos=9 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-blank-line above-double-space above-line-space
Page	104	page=7 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
I-Reference	power estimation for studies with health related quality	page=7 xpos=5 ypos=1 right-column full-justified font-smallest column-top headchar-lower
I-Reference	of life outcomes: a comparison of four methods using	page=7 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line headchar-lower
I-Reference	the SF-36 Health and Quality of Life Outcomes, 2:26.	page=7 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line headchar-lower tailchar-period
