Title	Using Machine Learning Techniques to Interpret WH-questions	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital column-bottom above-blank-line above-double-space above-line-space
I-Body	of the six target variables both for the training set	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	and for the test set; Mixed – which uses the actual	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	values of the six target variables for the training	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	set and their predicted values for the test set; and	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	PerfectInformation – which uses actual values	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	of the six target variables for both training and	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	testing. This model enables us to determine the	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	performance boundaries of our methodology in	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	light of the currently observed attributes.	page=6 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Figure 8 shows the predictive accuracy of five	page=6 xpos=0 ypos=8 left-column left-indent indented-line longer-tail string-figure headchar-capital
I-Body	models: the above three models, our best model	page=6 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower
I-Body	so far (obtained from the training set Good4617 )	page=6 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	– denoted BestResult , and prior probabilities.	page=6 xpos=0 ypos=8 left-column full-justified aligned-line tailchar-period
I-Body	As expected, the PerfectInformation model	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital
I-Body	has the best performance. However, its predic-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tive accuracy is relatively low for Topic and Fo-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cus, suggesting some inherent limitations of our	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	methodology. The performance of the Predic-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom
I-Body	tionOnly model is comparable to that of BestRe-	page=6 xpos=5 ypos=0 right-column full-justified column-top headchar-lower tailchar-hiphen
I-Body	sult , but the performance of the Mixed model	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	seems slightly worse. This difference in perfor-	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mance may be attributed to the fact that the Pre-	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	dictionOnly model is a “smoothed” version of	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	the Mixed model. That is, the PredictionOnly	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	model uses a consistent version of the target vari-	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ables (i.e., predicted values) both for training and	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	testing. This is not the case for the Mixed model,	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	where actual values are used for training (thus the	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	Mixed model is the same as the PerfectInfor-	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	mation model), but predicted values (which are	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
E-Body	not always accurate) are used for testing.	page=6 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Finally, Information Need features prominently	page=6 xpos=5 ypos=2 right-column left-indent indented-line longer-tail headchar-capital
I-Body	both in the PerfectInformation/Mixed model	page=6 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower
I-Body	and the PredictionOnly model, being used in	page=6 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	the first or second split of most of the decision	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	trees for the other target variables. Also, as ex-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pected, Coverage Asked is used to predict Cov-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	erage Would Give and vice versa. These re-	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sults suggest using modeling techniques which	page=6 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	can take advantage of dependencies among tar-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	get variables. These techniques would enable the	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	construction of models which take into account	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	the distribution of the predicted values of one or	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	more target variables when predicting another tar-	page=6 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	get variable.	page=6 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	6 Discussion and Future Work	page=6 xpos=5 ypos=5 right-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading1 above-line-space
B-Body	We have introduced a predictive model, built	page=6 xpos=5 ypos=5 right-column full-justified aligned-line longer-tail line-space headchar-capital
I-Body	by applying supervised machine-learning tech-	page=6 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	niques, which can be used to infer a user’s key in-	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	formational goals from free-text questions posed	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	to an Internet search service. The predictive	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	model, which is built from shallow linguistic fea-	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tures of users’ questions, infers a user’s informa-	page=6 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion need, the level of detail requested by the user,	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	the level of detail deemed appropriate by an infor-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mation provider, and the topic, focus and restric-	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tions of the user’s question. The performance of	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	our model is encouraging, in particular for shorter	page=6 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	queries, and for queries with certain information	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	needs. However, further improvements are re-	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	quired in order to make this model practically ap-	page=6 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	plicable.	page=6 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	We believe there is an opportunity to identify	page=6 xpos=5 ypos=8 right-column left-indent indented-line longer-tail headchar-capital
I-Body	additional linguistic distinctions that could im-	page=6 xpos=5 ypos=9 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	prove the model’s predictive performance. For	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	example, we intend to represent frequent combi-	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nations of PoS, such as NOUN +NOUN , which are	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower
I-Body	currently classified as OTHER (Section 3). We also	page=6 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
I-Body	propose to investigate predictive models which	page=7 xpos=0 ypos=0 left-column full-justified page-top headchar-lower
I-Body	return more informative predictions than those re-	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	turned by our current model, e.g., a distribution	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	of the probable informational goals, instead of a	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	single goal. This would enable an enhanced QA	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	system to apply a decision procedure in order to	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	determine a course of action. For example, if the	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	Additional value of the Coverage Would Give	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-capital
I-Body	variable has a relatively high probability, the sys-	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tem could consider more than one Information	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	Need, Topic or Focus when generating its reply.	page=7 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Body	In general, the decision-tree generation meth-	page=7 xpos=0 ypos=2 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ods described in this paper do not have the abil-	page=7 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ity to take into account the relationships among	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	different target variables. In Section 5.3, we in-	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	vestigated this problem by building decision trees	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	which incorporate predicted and actual values of	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	target variables. Our results indicate that it is	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	worth exploring the relationships between several	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	of the target variables. We intend to use the in-	page=7 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sights obtained from this experiment to construct	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	models which can capture probabilistic depen-	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	dencies among variables.	page=7 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Body	Finally, as indicated in Section 1, this project	page=7 xpos=0 ypos=4 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	is part of a larger effort centered on improv-	page=7 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ing a user’s ability to access information from	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	large information spaces. The next stage of this	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	project involves using the predictions generated	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	by our model to enhance the performance of QA	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	or IR systems. One such enhancement pertains	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	to query reformulation, whereby the inferred in-	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	formational goals can be used to reformulate or	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	expand queries in a manner that increases the	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	likelihood of returning appropriate answers. As	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	an example of query expansion, if Process was	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	identified as the Information Need of a query,	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	words that boost responses to searches for infor-	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mation relating to processes could be added to the	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	query prior to submitting it to a search engine.	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Another envisioned enhancement would attempt	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital
I-Body	to improve the initial recall of the document re-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	trieval process by submitting queries which con-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tain the content words in the Topic and Focus of a	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	user’s question (instead of including all the con-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tent words in the question). In the longer term, we	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	plan to explore the use of Coverage results to en-	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	able an enhanced QA system to compose an ap-	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	propriate answer from information found in the	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
E-Body	retrieved documents.	page=7 xpos=0 ypos=9 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom
AcknowledgementHeader	Acknowledgments	page=7 xpos=5 ypos=0 right-column right-indent font-larger column-top string-acknowledgement headchar-capital above-line-space
B-Acknowledgement	This research was largely performed during the	page=7 xpos=5 ypos=0 right-column full-justified aligned-line longer-tail line-space headchar-capital
I-Acknowledgement	first author’s visit at Microsoft Research. The au-	page=7 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Acknowledgement	thors thank Heidi Lindborg, Mo Corston-Oliver	page=7 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Acknowledgement	and Debbie Zukerman for their contribution to the	page=7 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Acknowledgement	tagging effort.	page=7 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=7 xpos=5 ypos=1 right-column right-indent font-larger aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-line-space
B-Reference	S. Abney, M. Collins, and A. Singhal. 2000. Answer	page=7 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line longer-tail line-space year headchar-capital
I-Reference	extraction. In Proceedings of the Sixth Applied Nat-	page=7 xpos=5 ypos=1 right-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	ural Language Processing Conference, pages 296–	page=7 xpos=5 ypos=1 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	301, Seattle, Washington.	page=7 xpos=5 ypos=2 right-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Reference	C. Cardie, V. Ng, D. Pierce, and C. Buckley.	page=7 xpos=5 ypos=2 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-period
I-Reference	2000. Examining the role of statistical and lin-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest indented-line year tailchar-hiphen
I-Reference	guistic knowledge sources in a general-knowledge	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	question-answering system. In Proceedings of the	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Sixth Applied Natural Language Processing Con-	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	ference, pages 180–187, Seattle, Washington.	page=7 xpos=5 ypos=3 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	D. Heckerman and E. Horvitz. 1998. Inferring infor-	page=7 xpos=5 ypos=3 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	mational goals from free-text queries: A Bayesian	page=7 xpos=5 ypos=3 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	approach. In Proceedings of the Fourteenth Confer-	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	ence on Uncertainty in Artificial Intelligence, pages	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	230–237, Madison, Wisconsin.	page=7 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Reference	G. Heidorn. 1999. Intelligent writing assistance. In	page=7 xpos=5 ypos=4 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	A Handbook of Natural Language Processing Tech-	page=7 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-capital tailchar-hiphen
I-Reference	niques. Marcel Dekker.	page=7 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	E. Horvitz, J. Breese, D. Heckerman, D. Hovel,	page=7 xpos=5 ypos=5 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Reference	and K. Rommelse. 1998. The Lumiere project:	page=7 xpos=5 ypos=5 right-column left-indent font-smallest indented-line year headchar-lower tailchar-colon
I-Reference	Bayesian user modeling for inferring the goals and	page=7 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	needs of software users. In Proceedings of the	page=7 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Fourteenth Conference on Uncertainty in Artificial	page=7 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Intelligence, pages 256–265, Madison, Wisconsin.	page=7 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	J. Kupiec. 1993. MURAX: A robust linguistic ap-	page=7 xpos=5 ypos=6 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	proach for question answering using an on-line en-	page=7 xpos=5 ypos=6 right-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	cyclopedia. In Proceedings of the 16th Annual	page=7 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	International ACM-SIGIR Conference on Research	page=7 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	and Development in Information Retrieval, pages	page=7 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	181–190, Pittsburgh, Pennsylvania.	page=7 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Reference	D. Moldovan, S. Harabagiu, M. Pasca, R. Mihalcea,	page=7 xpos=5 ypos=7 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Reference	R. Girju, R. Goodrum, and V. Rus. 2000. The	page=7 xpos=5 ypos=7 right-column left-indent font-smallest indented-line year headchar-capital
I-Reference	structure and performance of an open-domain ques-	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	tion answering system. In ACL2000 – Proceedings	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line year headchar-lower
I-Reference	of the 38th Annual Meeting of the Association for	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Computational Linguistics, pages 563–570, Hong	page=7 xpos=5 ypos=8 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Kong.	page=7 xpos=5 ypos=8 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	G. Salton and M.J. McGill. 1983. An Introduction to	page=7 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Modern Information Retrieval. McGraw Hill.	page=7 xpos=5 ypos=8 right-column left-indent right-indent font-smallest indented-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	C.S. Wallace and D.M. Boulton. 1968. An informa-	page=7 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	tion measure for classification. The Computer Jour-	page=7 xpos=5 ypos=9 right-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	nal, 11:185–194.	page=7 xpos=5 ypos=9 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	C.S. Wallace and J.D. Patrick. 1993. Coding decision	page=7 xpos=5 ypos=9 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	trees. Machine Learning, 11:7–22.	page=7 xpos=5 ypos=9 right-column left-indent right-indent font-smallest indented-line shorter-tail headchar-lower tailchar-period
