I-Body	reveal that the n-gram TM/DOM outperforms other	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	techniques for the case of English/Chinese	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	transliteration/back-transliteration significantly.	page=5 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.6 English/Japanese Transliteration	page=5 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	In this experiment, we conduct both open and	page=5 xpos=0 ypos=2 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	closed tests for n-gram TM on English/Japanese	page=5 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower
I-Body	transliteration and back-transliteration. We use the	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	same training and testing setups as those in (Bilac	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
E-Body	et al., 2004).	page=5 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period
B-Body	Table 9 reports the results from three different	page=5 xpos=0 ypos=2 left-column left-indent indented-line longer-tail string-table headchar-capital
I-Body	transliteration mechanisms. Case 1 is the 3-gram	page=5 xpos=0 ypos=3 left-column full-justified hanged-line headchar-lower
I-Body	TM under DOM; Case 2 is Case 1 integrated with	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital
I-Body	a dictionary lookup validation process during	page=5 xpos=0 ypos=3 left-column full-justified aligned-line itemization headchar-lower
I-Body	decoding; Case 3 is extracted from (Bilac et al.,	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	2004). Similar to English/Chinese transliteration,	page=5 xpos=0 ypos=3 left-column full-justified aligned-line year tailchar-comma
I-Body	one can find that J2E back-transliteration is more	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	challenging than E2J transliteration in both open	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	and closed cases. It is also found that word error	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	rates are reduced greatly at 10-best level.	page=5 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	(Bilac et al., 2004) proposed a hybrid-method of	page=5 xpos=0 ypos=4 left-column left-indent indented-line longer-tail year
I-Body	grapheme-based and phoneme-based for J2E back-	page=5 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	transliteration, where the whole EDICT dictionary,	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	including the test set, is used to train a LM. A LM	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	unit is a word itself. In this way, the dictionary is	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	used as a lookup table in the decoding process to	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	help identify a valid choice among candidates. To	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	establish comparison, we also integrate the	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	dictionary lookup processing with the decoder,	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	which is referred as Case 2 in Table 9. It is found	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	that Case 2 presents a error reduction of	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	43.8%=(14.6-8.2)/14.6% for word over to those	page=5 xpos=0 ypos=6 left-column full-justified aligned-line
I-Body	reported in (Bilac et al., 2004). Furthermore, the n-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	gram TM/DOM approach is rather straightforward	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	in implementation where direct orthographical	page=5 xpos=5 ypos=0 right-column full-justified column-top headchar-lower
I-Body	mapping could potentially handle Japanese	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	transliteration of names of different language	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	origins, while the issues with non-English terms	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Body	are reported in (Bilac et al., 2004).	page=5 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Body	The DOM framework shows us a great	page=5 xpos=5 ypos=1 right-column left-indent indented-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Body	improvement in performance with n-gram TM	page=5 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower
I-Body	being the most successful implementation.	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Nevertheless, NCM presents another successful	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	implementation of DOM framework. The n-gram	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	TM and NCM under direct orthographic mapping	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	(DOM) paradigm simplify the process and reduce	page=5 xpos=5 ypos=2 right-column full-justified aligned-line
I-Body	the chances of conversion errors. The experiments	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	also show that even with much less training data,	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	DOM are still much more superior performance	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-capital
E-Body	than the state of art solutions.	page=5 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	5 Conclusions	page=5 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	In this paper, we propose a new framework,	page=5 xpos=5 ypos=3 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Body	direct orthographical mapping (DOM) for machine	page=5 xpos=5 ypos=3 right-column full-justified hanged-line headchar-lower
I-Body	transliteration and back-transliteration. Under the	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	DOM framework, we further propose a joint	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	source-channel transliteration model, also called n-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	gram TM. We also implement the NCM model	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	under DOM for reference. We use EM algorithm	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	as an unsupervised training approach to train the n-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	gram TM and NCM. The proposed methods are	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	tested on an English-Chinese name corpus and	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	English-Japanese katakana word pair extracted	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-capital
I-Body	from EDICT dictionary. The data-driven and one-	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	step mapping strategies greatly reduce the	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	development efforts of machine transliteration	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	systems and improve accuracy significantly over	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	earlier reported results. We also find the back-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	transliteration is more challenging than the	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
E-Body	transliteration.	page=5 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The DOM framework demonstrates several	page=5 xpos=5 ypos=6 right-column left-indent indented-line longer-tail headchar-capital
I-Body	unique edges over phoneme-based approach:	page=5 xpos=5 ypos=6 right-column right-indent hanged-line shorter-tail headchar-lower tailchar-colon column-bottom above-double-space above-line-space
Table	__Table 9__	page=5 xpos=0 ypos=7 single-column left-indent right-indent box column-top line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 9. Experiment results of English-Japanese Transliteration	page=5 xpos=2 ypos=9 single-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital page-bottom
B-Listitem	1) By skipping the intermediate phonemic	page=6 xpos=0 ypos=0 left-column left-indent page-top
I-Listitem	interpretation, the transliteration error rate is	page=6 xpos=0 ypos=0 left-column left-indent indented-line headchar-lower
I-Listitem	reduced significantly;	page=6 xpos=0 ypos=0 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-semicolon
B-Listitem	2) Transliteration models under DOM are data-	page=6 xpos=0 ypos=0 left-column left-indent hanged-line longer-tail tailchar-hiphen
I-Listitem	driven. Assuming sufficient training corpus,	page=6 xpos=0 ypos=0 left-column left-indent indented-line headchar-lower tailchar-comma
I-Listitem	the modeling approach applies to different	page=6 xpos=0 ypos=0 left-column left-indent aligned-line headchar-lower
I-Listitem	language pairs;	page=6 xpos=0 ypos=1 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-semicolon
B-Listitem	3) DOM presents a paradigm shift for machine	page=6 xpos=0 ypos=1 left-column left-indent hanged-line longer-tail
I-Listitem	transliteration, that provides a platform for	page=6 xpos=0 ypos=1 left-column left-indent indented-line headchar-lower
I-Listitem	implementation of many other transliteration	page=6 xpos=0 ypos=1 left-column left-indent aligned-line headchar-lower
I-Listitem	models;	page=6 xpos=0 ypos=1 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-semicolon
B-Body	The n-gram TM is a successful implementation	page=6 xpos=0 ypos=1 left-column left-indent hanged-line longer-tail headchar-capital
I-Body	of DOM framework due to the following aspects:	page=6 xpos=0 ypos=2 left-column right-indent hanged-line shorter-tail headchar-lower tailchar-colon
B-Listitem	1) N-gram TM captures contextual information	page=6 xpos=0 ypos=2 left-column left-indent indented-line longer-tail
I-Listitem	in both source and target languages jointly;	page=6 xpos=0 ypos=2 left-column left-indent indented-line headchar-lower tailchar-semicolon
I-Listitem	unlike the phoneme-based approach, the	page=6 xpos=0 ypos=2 left-column left-indent aligned-line headchar-lower
I-Listitem	modeling of transformation rules and target	page=6 xpos=0 ypos=2 left-column left-indent aligned-line headchar-lower
I-Listitem	language is tightly coupled in n-gram TM	page=6 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower
I-Listitem	model.	page=6 xpos=0 ypos=3 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Listitem	2) As n-gram TM uses transliteration pair as	page=6 xpos=0 ypos=3 left-column left-indent hanged-line longer-tail
I-Listitem	modeling unit, the same model applies to bi-	page=6 xpos=0 ypos=3 left-column left-indent indented-line headchar-lower tailchar-hiphen
I-Listitem	directional transliteration;	page=6 xpos=0 ypos=3 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-semicolon
B-Listitem	3) The bilingual aligning process is integrated	page=6 xpos=0 ypos=3 left-column left-indent hanged-line longer-tail
I-Listitem	into the decoding process in n-gram TM,	page=6 xpos=0 ypos=4 left-column left-indent indented-line headchar-lower tailchar-comma
I-Listitem	which allows us to achieve a joint	page=6 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Listitem	optimization of alignment and transliteration	page=6 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Listitem	automatically. Hence manual pre-alignment	page=6 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Listitem	is unnecessary.	page=6 xpos=0 ypos=4 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Named entities are sometimes translated in	page=6 xpos=0 ypos=4 left-column left-indent hanged-line longer-tail headchar-capital
I-Body	combination of transliteration and meanings. As	page=6 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower
I-Body	the proposed framework allows direct	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	orthographical mapping, we are extending our	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	approach to handle such name translation. We also	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	extending our method to handle the disorder and	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
E-Body	fertility issues in named entity translation.	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=6 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	Chun-Jen Lee and Jason S. Chang, 2003. Acquisition of	page=6 xpos=0 ypos=6 left-column full-justified font-smallest aligned-line longer-tail line-double-space line-space year headchar-capital
I-Reference	English-Chinese Transliteration Word Pairs from	page=6 xpos=0 ypos=6 left-column left-indent font-smallest indented-line headchar-capital
I-Reference	Parallel-Aligned Texts using a Statistical Machine	page=6 xpos=0 ypos=6 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Translation Model, Proceedings of HLT-NAACL	page=6 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Workshop: Building and Using parallel Texts Data	page=6 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Driven Machine Translation and Beyond, 2003,	page=6 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line year headchar-capital tailchar-comma
I-Reference	Edmonton, pp. 96-103	page=6 xpos=0 ypos=7 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Dempster, A.P., N.M. Laird and D.B.Rubin, 1977.	page=6 xpos=0 ypos=7 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	Maximum likelihood from incomplete data via the	page=6 xpos=0 ypos=7 left-column left-indent font-smallest indented-line headchar-capital
I-Reference	EM algorithm, J. Roy. Stat. Soc., Ser. B. Vol. 39	page=6 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Eric Brill, Garry Kacmarcik and Chris Brockrtt, 2001.	page=6 xpos=0 ypos=8 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	Automatically Harvesting Katakana-English Term	page=6 xpos=0 ypos=8 left-column left-indent font-smallest indented-line headchar-capital
I-Reference	Pairs from Search Engine Query Logs. Proceeding of	page=6 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	NLPRS’01	page=6 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Helen M. Meng, Wai-Kit Lo, Berlin Chen and Karen	page=6 xpos=0 ypos=9 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Reference	Tang. 2001. Generate Phonetic Cognates to Handle	page=6 xpos=0 ypos=9 left-column left-indent font-smallest indented-line year headchar-capital
I-Reference	Name Entities in English-Chinese cross-language	page=6 xpos=0 ypos=9 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	spoken document retrieval, Proceedings of ASRU	page=6 xpos=0 ypos=9 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	2001	page=6 xpos=0 ypos=9 left-column left-indent right-indent font-smallest aligned-line shorter-tail year numeric-only column-bottom
B-Reference	Jong-Hoon Oh and Key-Sun Choi, 2002. An English-	page=6 xpos=5 ypos=0 right-column full-justified font-smallest column-top year headchar-capital tailchar-hiphen
I-Reference	Korean Transliteration Model Using Pronunciation	page=6 xpos=5 ypos=0 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	and Contextual Rules, Proceedings of COLING 2000	page=6 xpos=5 ypos=0 right-column left-indent right-indent font-smallest aligned-line year headchar-lower above-double-space above-line-space
B-Reference	Kang B.J. and Key-Sun Choi, 2000. Automatic	page=6 xpos=5 ypos=0 right-column full-justified font-smallest hanged-line line-double-space line-space year headchar-capital
I-Reference	Transliteration and Back-transliteration by Decision	page=6 xpos=5 ypos=0 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	Tree Learning, Proceedings of the 2 <sup>nd</sup> International	page=6 xpos=5 ypos=0 right-column left-indent aligned-line headchar-capital
I-Reference	Conference on Language Resources and Evaluation,	page=6 xpos=5 ypos=1 right-column left-indent font-smallest aligned-line headchar-capital tailchar-comma
I-Reference	Athens, Greece	page=6 xpos=5 ypos=1 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	K. Knight and J. Graehl. 1998. Machine Transliteration,	page=6 xpos=5 ypos=1 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-comma
I-Reference	Computational Linguistics, Vol 24, No. 4	page=6 xpos=5 ypos=1 right-column left-indent right-indent font-smallest indented-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Paola Virga, Sanjeev Khudanpur, 2003. Transliteration	page=6 xpos=5 ypos=1 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	of Proper Names in Cross-lingual Information	page=6 xpos=5 ypos=2 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	Retrieval. Proceedings of ACL 2003 workshop	page=6 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line year headchar-capital
I-Reference	MLNER, 2003	page=6 xpos=5 ypos=2 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital above-double-space above-line-space
B-Reference	Rabiner, Lawrence R. 1989, A tutorial on hidden	page=6 xpos=5 ypos=2 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Markov models and selected applications in speech	page=6 xpos=5 ypos=2 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	recognition, Proceedings of the IEEE 77(2)	page=6 xpos=5 ypos=2 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower above-double-space above-line-space
B-Reference	Schwartz, R. and Chow Y. L., 1990. The N-best	page=6 xpos=5 ypos=3 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	algorithm: An efficient and Exact procedure for	page=6 xpos=5 ypos=3 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	finding the N most likely sentence hypothesis,	page=6 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	Proceedings of ICASSP 1990, Albuquerque, pp. 81-	page=6 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line year headchar-capital tailchar-hiphen
I-Reference	84	page=6 xpos=5 ypos=3 right-column left-indent right-indent font-smallest aligned-line shorter-tail numeric-only above-double-space above-line-space
B-Reference	Slaven Bilac and Hozumi Tanaka, 2004. Improving	page=6 xpos=5 ypos=4 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Back-Transliteration by Combining Information	page=6 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	Sources. Proceedings of IJCNLP-04, Haian, pp. 542-	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	547	page=6 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail numeric-only above-double-space above-line-space
B-Reference	Stephen Wan and Cornelia Maria Verspoor, 1998.	page=6 xpos=5 ypos=4 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	Automatic English-Chinese name transliteration for	page=6 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	development of multilingual resources. Proceedings	page=6 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	of COLING-ACL’98	page=6 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower above-double-space above-line-space
B-Reference	Stanley F. Chen and Joshua Goodman, 1998. An	page=6 xpos=5 ypos=5 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Empirical Study of Smoothing Techniques for	page=6 xpos=5 ypos=5 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	Language Modeling, TR-10-98, Computer Science	page=6 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Group, Harvard Universituy. 1998	page=6 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital above-double-space above-line-space
B-Reference	Sung Young Jung, Sung Lim Hong and Eunok Paek,	page=6 xpos=5 ypos=6 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Reference	2000. An English to Korean Transliteration Model of	page=6 xpos=5 ypos=6 right-column left-indent font-smallest indented-line year
I-Reference	Extended Markov Window, Proceedings of COLING	page=6 xpos=5 ypos=6 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	2000	page=6 xpos=5 ypos=6 right-column left-indent right-indent font-smallest aligned-line shorter-tail year numeric-only above-double-space above-line-space
B-Reference	The Onomastica Consortium, 1995. The Onomastica	page=6 xpos=5 ypos=6 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	interlanguage pronunciation lexicon, Proceedings of	page=6 xpos=5 ypos=7 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	EuroSpeech, Madrid, Spain, pp829-832	page=6 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Wei Gao, Kam-Fai Wong and Wai Lam, 2004.	page=6 xpos=5 ypos=7 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	Phoneme-based Transliteration of Foreign Names	page=6 xpos=5 ypos=7 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	for OOV Problems. Proceedings of IJCLNP-04,	page=6 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	Hainan, pp 374-381	page=6 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
B-Reference	Xinhua News Agency, 1992. Chinese transliteration of	page=6 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	foreign personal names, The Commercial Press	page=6 xpos=5 ypos=8 right-column left-indent right-indent font-smallest indented-line shorter-tail headchar-lower above-double-space above-line-space
B-Reference	Yaser Al-Onaizan and Kevin Knight, 2002. Translating	page=6 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	named entities using monolingual and bilingual	page=6 xpos=5 ypos=8 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	resources. Proceedings of the 40 <sup>th</sup> ACL,	page=6 xpos=5 ypos=8 right-column left-indent aligned-line headchar-lower tailchar-comma
I-Reference	Philadelphia, 2002, pp. 400-408	page=6 xpos=5 ypos=9 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital above-double-space above-line-space
B-Reference	Yuqing Guo and Haifeng Wang, 2004. Chinese-to-	page=6 xpos=5 ypos=9 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	English Backward Machine Transliteration.	page=6 xpos=5 ypos=9 right-column left-indent font-smallest indented-line headchar-capital tailchar-period
I-Reference	Companion Volume to the Proceedings of IJCNLP-	page=6 xpos=5 ypos=9 right-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	04, Hainan, pp 17-20	page=6 xpos=5 ypos=9 right-column left-indent right-indent font-smallest aligned-line shorter-tail
