Title	Detection of Question-Answer Pairs in Email Conversations	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital column-bottom above-double-space above-line-space
I-Body	annotator. One taking the union of the annotators,	page=4 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	which we call Union, and another taking the inter-	page=4 xpos=5 ypos=8 right-column full-justified font-larger aligned-line headchar-lower tailchar-hiphen
I-Body	section, which we call Inter. For the first two sets,	page=4 xpos=5 ypos=9 right-column full-justified font-larger aligned-line headchar-lower tailchar-comma
I-Body	we collected the threads that had at least one ques-	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion and answer pair marked by the respective anno-	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tator. For each question that has an answer marked	page=4 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
Table	__Table 2__	page=5 xpos=0 ypos=-2 left-column centered left-indent right-indent box page-top table-area above-double-space above-line-space
B-Caption	Table 2: Summary of training data: number of in-	page=5 xpos=0 ypos=0 left-column full-justified hanged-line longer-tail line-double-space line-space string-table headchar-capital tailchar-hiphen
E-Caption	stances	page=5 xpos=0 ypos=0 left-column right-indent aligned-line shorter-tail headchar-lower above-double-space above-line-space
Table	__Table 3__	page=5 xpos=0 ypos=0 left-column centered left-indent right-indent box indented-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 3: Baseline results	page=5 xpos=1 ypos=2 left-column centered left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-blank-line above-double-space above-line-space
I-Body	(some of the highlighted questions do not have cor-	page=5 xpos=0 ypos=2 left-column full-justified hanged-line longer-tail line-blank-line line-double-space line-space tailchar-hiphen
I-Body	responding answers in the thread), we computed a	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	list of feature vectors as described above with all of	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	its candidate answer segments. For the union set,	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	we collected all the threads that had question and	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	answer pairs marked by either annotator, and com-	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	puted the feature vectors for each such question seg-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ment. A feature vector was categorized positive if	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	any of the two annotators have marked the respec-	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tive candidate answer segment as an answer. For	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	the intersection set, we collected all the threads that	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	had question and answer pairs marked by both an-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	notators. Here, a feature vector was labelled posi-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tive only if both the annotators marked the respec-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tive candidate answer segment as an answer. Ta-	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ble 2 summarizes the information on the four sets	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
E-Body	of training data.	page=5 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.4 Experiments and Results	page=5 xpos=0 ypos=6 left-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading2 above-line-space
B-Body	This section describes experiments using Ripper to	page=5 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-space headchar-capital
I-Body	automatically induce question and candidate answer	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	pair classifiers, using the features described in Se-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cion 4.2. We obtained the results presented here us-	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ing five-fold cross-validation.	page=5 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Table 3 shows the precision, recall and F <sub>1</sub> -score	page=5 xpos=0 ypos=8 left-column left-indent font-largest indented-line longer-tail string-table headchar-capital
I-Body	for the four datasets using the cosine similarity fea-	page=5 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ture only. We use these results as the baseline	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	against which we compare the results for the full	page=5 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	set of features shown in Table 4. While precision	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	using the full feature set is comparable to that of	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	the baseline measure, we get a significant improve-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ment on recall with the full feature set. The base-	page=5 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom
Table	__Table 4__	page=5 xpos=5 ypos=-2 right-column centered left-indent right-indent box column-top table-area above-double-space above-line-space
B-Caption	Table 4: Summary of results	page=5 xpos=6 ypos=0 right-column centered left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-blank-line above-double-space above-line-space
I-Body	line measure predicts that the candidate answer seg-	page=5 xpos=5 ypos=0 right-column full-justified hanged-line longer-tail line-blank-line line-double-space line-space headchar-lower tailchar-hiphen
I-Body	ment whose similarity with the question segment is	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	above a certain threshold will be an actual answer	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	segment. Our results suggest that lexical similarity	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	cannot alone capture the rules associated with ques-	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion and answer pairing, and that the use of various	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	features based on the structure of the thread of email	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	conversations can be used to improve upon lexical	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	similarity of discourse segments. Further, while the	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	results do not seem to suggest a clear preference for	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	the data set DB over the data set GR (this could be	page=5 xpos=5 ypos=3 right-column full-justified font-larger aligned-line headchar-lower
I-Body	explained by their high kappa score of 0.81), taking	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	the union of the two datasets does seem to be bet-	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ter than taking the intersection of the two datasets.	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	This could be because the intersection greatly re-	page=5 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	duces the number of positive data points from what	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	is available in the union, and hence makes the learn-	page=5 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ing of rules more difficult with Inter.	page=5 xpos=5 ypos=4 right-column right-indent font-larger aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Finally, on observing that some questions had at	page=5 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	most 2 candidate answers, and others had quite a	page=5 xpos=5 ypos=5 right-column full-justified hanged-line headchar-lower
I-Body	few, we investigated what happens when we divide	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	the data set Union into two data sets, one for ques-	page=5 xpos=5 ypos=5 right-column full-justified font-larger aligned-line headchar-lower tailchar-hiphen
I-Body	tion segments with 2 or less candidate answer seg-	page=5 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ments which we call the data set Union a, and the	page=5 xpos=5 ypos=5 right-column full-justified font-larger aligned-line headchar-lower
I-Body	other with the rest of the data set which we call the	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	data set Union b. Union a has, on average, 1.5 can-	page=5 xpos=5 ypos=6 right-column full-justified font-larger aligned-line headchar-lower tailchar-hiphen
I-Body	didate answer segments, while Union b has 5.7. We	page=5 xpos=5 ypos=6 right-column full-justified font-larger aligned-line headchar-lower
I-Body	show the results of this experiment with the full fea-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ture set in Table 5. Our results show that it is much	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	easier to learn rules for questions with the data set	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	Union a, which we show in the first row, than other-	page=5 xpos=5 ypos=7 right-column full-justified font-larger aligned-line headchar-capital tailchar-hiphen
I-Body	wise. We compare our results for the baseline mea-	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sure of predicting the majority class, which we show	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	in the second row, to demonstrate that the results	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	obtained with the dataset Union a were not due to	page=5 xpos=5 ypos=8 right-column full-justified font-larger aligned-line headchar-lower
I-Body	majority class prediction. While the results for the	page=5 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	other subset, Union b, which we show in the third	page=5 xpos=5 ypos=8 right-column full-justified font-larger aligned-line headchar-lower
I-Body	row, compare well with the results for Union, when	page=5 xpos=5 ypos=9 right-column full-justified font-larger aligned-line headchar-lower
I-Body	the results for the data sets Union a and Union b	page=5 xpos=5 ypos=9 right-column full-justified font-larger aligned-line headchar-lower
I-Body	are combined, which we show in the fourth row,	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	we achieve better results than without the splitting,	page=5 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-comma page-bottom
Table	__Table 5__	page=6 xpos=0 ypos=-2 single-column centered left-indent right-indent box page-top table-area above-double-space above-line-space
B-Caption	Table 5: Summary of results with the split data set compared with a baseline and the unsplit data set	page=6 xpos=0 ypos=0 single-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space string-table headchar-capital column-bottom above-blank-line above-double-space above-line-space
E-Body	shown in the last row.	page=6 xpos=0 ypos=0 left-column right-indent column-top line-blank-line line-double-space line-space headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	5 Conclusion and Future Work	page=6 xpos=0 ypos=1 left-column right-indent font-largest aligned-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	We have presented an approach to detect question-	page=6 xpos=0 ypos=1 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	answer pairs with good results. Our approach is	page=6 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	the first step towards a system which can highlight	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	question-answer pairs in a generated summary. Our	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	approach works well with interrogative questions,	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	but we have not addressed the automatic detection	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	of questions in the declarative form and rhetorical	page=6 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	questions. People often pose their requests in a	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	declarative form in order to be polite among other	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	reasons. Such requests could be detected with their	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	use of certain key phrases some of which include	page=6 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	“Please let me know...”, “I was wondering if...”, and	page=6 xpos=0 ypos=4 left-column full-justified aligned-line
I-Body	“If you could....that would be great.”. And, because	page=6 xpos=0 ypos=4 left-column full-justified aligned-line
I-Body	rhetorical questions are used for purposes other than	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	to obtain the information the question asked, such	page=6 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	questions do not require to be paired with answers.	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The automatic detection of these question types are	page=6 xpos=0 ypos=5 left-column full-justified aligned-line headchar-capital
E-Body	still under investigation.	page=6 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Further, while the approach to the detection of	page=6 xpos=0 ypos=5 left-column left-indent indented-line longer-tail headchar-capital
I-Body	question-answer pairs in threads of email conver-	page=6 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	sation we have presented here is quite effective, as	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	shown by our results, the use of such pairs of dis-	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	course segments for use in summarization of email	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	conversations is an area of open research to us.	page=6 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	As we discussed in Section 1, generation of sum-	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	maries for email conversations that are devoted to	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	question-answer exchanges and that integrate iden-	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tified question-answer pairs as part of a full sum-	page=6 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	mary is also needed.	page=6 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	6 Acknowledgements	page=6 xpos=0 ypos=8 left-column right-indent font-largest aligned-line longer-tail line-double-space line-space string-acknowledgement numbered-heading1 above-double-space above-line-space
B-Body	We are grateful to Owen Rambow for his helpful ad-	page=6 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	vice. We also thank Andrew Rosenberg for his dis-	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cussion on kappa statistic as it relates to the ACM	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	corpus. This work was supported by the National	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	Science Foundation under the KDD program. Any	page=6 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital column-bottom
I-Body	opinions, findings, and conclusions or recommen-	page=6 xpos=5 ypos=0 right-column full-justified column-top headchar-lower tailchar-hiphen
I-Body	dations expressed in this paper are those of the au-	page=6 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	thors and do not necessarily reflect the views of the	page=6 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
E-Body	National Science Foundation.	page=6 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=6 xpos=5 ypos=1 right-column right-indent font-largest aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	Jean Carletta. 1996. Assessing agreement on clas-	page=6 xpos=5 ypos=2 right-column full-justified aligned-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	sification tasks: The kappa statistic. Computa-	page=6 xpos=5 ypos=2 right-column left-indent indented-line headchar-lower tailchar-hiphen
I-Reference	tional Linguistics, 22(2):249–254.	page=6 xpos=5 ypos=2 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Reference	William Cohen. 1996. Learning trees and rules	page=6 xpos=5 ypos=2 right-column full-justified hanged-line longer-tail line-space year headchar-capital
I-Reference	with set-valued features. In Fourteenth Confer-	page=6 xpos=5 ypos=3 right-column left-indent indented-line headchar-lower tailchar-hiphen
I-Reference	ence of the American Association of Artificial In-	page=6 xpos=5 ypos=3 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	telligence. AAAI.	page=6 xpos=5 ypos=3 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Reference	Derek Lam, Steven L. Rohall, Chris Schmandt, and	page=6 xpos=5 ypos=3 right-column full-justified hanged-line longer-tail line-space headchar-capital
I-Reference	Mia K. Stern. 2002. Exploiting e-mail structure	page=6 xpos=5 ypos=4 right-column left-indent indented-line year headchar-capital
I-Reference	to improve summarization. In ACM 2002 Confer-	page=6 xpos=5 ypos=4 right-column left-indent aligned-line year headchar-lower tailchar-hiphen
I-Reference	ence on Computer Supported Cooperative Work	page=6 xpos=5 ypos=4 right-column left-indent aligned-line headchar-lower
I-Reference	(CSCW2002), Interactive Posters, New Orleans,	page=6 xpos=5 ypos=4 right-column left-indent aligned-line year tailchar-comma
I-Reference	LA.	page=6 xpos=5 ypos=5 right-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period above-line-space
B-Reference	Smaranda Muresan, Evelyne Tzoukermann, and Ju-	page=6 xpos=5 ypos=5 right-column full-justified hanged-line longer-tail line-space headchar-capital tailchar-hiphen
I-Reference	dith Klavans. 2001. Combining Linguistic and	page=6 xpos=5 ypos=5 right-column left-indent indented-line year headchar-lower
I-Reference	Machine Learning Techniques for Email Sum-	page=6 xpos=5 ypos=5 right-column left-indent aligned-line headchar-capital tailchar-hiphen
I-Reference	marization. In Proceedings of the CoNLL 2001	page=6 xpos=5 ypos=5 right-column left-indent aligned-line year headchar-lower
I-Reference	Workshop at the ACL/EACL 2001 Conference.	page=6 xpos=5 ypos=6 right-column centered left-indent right-indent aligned-line shorter-tail year headchar-capital tailchar-period above-line-space
B-Reference	Ani Nenkova and Amit Bagga. 2003. Facilitating	page=6 xpos=5 ypos=6 right-column full-justified hanged-line longer-tail line-space year headchar-capital
I-Reference	email thread access by extractive summary gen-	page=6 xpos=5 ypos=6 right-column left-indent indented-line headchar-lower tailchar-hiphen
I-Reference	eration. In Proceedings of RANLP, Bulgaria.	page=6 xpos=5 ypos=6 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Reference	Paula Newman and John Blitzer. 2003. Summariz-	page=6 xpos=5 ypos=7 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	ing archived discussions: a beginning. In Pro-	page=6 xpos=5 ypos=7 right-column left-indent indented-line headchar-lower tailchar-hiphen
I-Reference	ceedings of Intelligent User Interfaces.	page=6 xpos=5 ypos=7 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Reference	Owen Rambow, Lokesh Shrestha, John Chen, and	page=6 xpos=5 ypos=7 right-column full-justified hanged-line longer-tail line-space headchar-capital
I-Reference	Christy Lauridsen. 2004. Summarizaing email	page=6 xpos=5 ypos=8 right-column left-indent indented-line year headchar-capital
I-Reference	threads. In Proceedings of HLT-NAACL 2004:	page=6 xpos=5 ypos=8 right-column left-indent aligned-line year headchar-lower tailchar-colon
I-Reference	Short Papers.	page=6 xpos=5 ypos=8 right-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period above-line-space
B-Reference	Klaus Zechner and Alon Lavie. 2001. Increasing	page=6 xpos=5 ypos=8 right-column full-justified hanged-line longer-tail line-space year headchar-capital
I-Reference	the coherence of spoken dialogue summaries by	page=6 xpos=5 ypos=9 right-column left-indent indented-line headchar-lower
I-Reference	cross-speaker information linking. In Proceed-	page=6 xpos=5 ypos=9 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	ings of the NAACL-01 Workshop on Automatic	page=6 xpos=5 ypos=9 right-column left-indent aligned-line headchar-lower
I-Reference	Summarization, Pittsburgh, PA.	page=6 xpos=5 ypos=9 right-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period
